Country,Question_Number,Question_Answer,Percentage,HAPPINESS_2019_Score,HAPPINESS_2019_GDP.per.capita,HAPPINESS_2019_Social.support,HAPPINESS_2019_Healthy.life.expectancy,HAPPINESS_2019_Freedom.to.make.life.choices,HAPPINESS_2019_Generosity,HAPPINESS_2019_Perceptions.of.corruption,Strategic_Dev,Battles,Protests,Explosions_Remote_Violence,Riots,Violence_Against_Civ,cluster,mean_cluster_add_Total_AVG_polarity_avf,mean_cluster_add_Total_AVG_subjectivity_avg
Algeria,Q204A_1,"1","0.024013722","5.211","1.002","1.16","0.785","0.086","0.073","0.114","0.03576405","0.027403623","0.862981886","0.006734789","0.054575012","0.012540641","3","0.06","0.242333333"
Algeria,Q204A_1,"2","0.322041166","5.211","1.002","1.16","0.785","0.086","0.073","0.114","0.03576405","0.027403623","0.862981886","0.006734789","0.054575012","0.012540641","3","0.06","0.242333333"
Algeria,Q204A_1,"3","0.402658662","5.211","1.002","1.16","0.785","0.086","0.073","0.114","0.03576405","0.027403623","0.862981886","0.006734789","0.054575012","0.012540641","3","0.06","0.242333333"
Algeria,Q204A_1,"4","0.239279588","5.211","1.002","1.16","0.785","0.086","0.073","0.114","0.03576405","0.027403623","0.862981886","0.006734789","0.054575012","0.012540641","3","0.06","0.242333333"
Algeria,Q204A_1,"98","0.012006861","5.211","1.002","1.16","0.785","0.086","0.073","0.114","0.03576405","0.027403623","0.862981886","0.006734789","0.054575012","0.012540641","3","0.06","0.242333333"
Algeria,Q204A_1,"99","0","5.211","1.002","1.16","0.785","0.086","0.073","0.114","0.03576405","0.027403623","0.862981886","0.006734789","0.054575012","0.012540641","3","0.06","0.242333333"
Algeria,Q204A_2,"1","0.01329331","5.211","1.002","1.16","0.785","0.086","0.073","0.114","0.03576405","0.027403623","0.862981886","0.006734789","0.054575012","0.012540641","3","0.06","0.242333333"
Algeria,Q204A_2,"2","0.286878216","5.211","1.002","1.16","0.785","0.086","0.073","0.114","0.03576405","0.027403623","0.862981886","0.006734789","0.054575012","0.012540641","3","0.06","0.242333333"
Algeria,Q204A_2,"3","0.42109777","5.211","1.002","1.16","0.785","0.086","0.073","0.114","0.03576405","0.027403623","0.862981886","0.006734789","0.054575012","0.012540641","3","0.06","0.242333333"
Algeria,Q204A_2,"4","0.274013722","5.211","1.002","1.16","0.785","0.086","0.073","0.114","0.03576405","0.027403623","0.862981886","0.006734789","0.054575012","0.012540641","3","0.06","0.242333333"
Algeria,Q204A_2,"98","0.003430532","5.211","1.002","1.16","0.785","0.086","0.073","0.114","0.03576405","0.027403623","0.862981886","0.006734789","0.054575012","0.012540641","3","0.06","0.242333333"
Algeria,Q204A_2,"99","0.001286449","5.211","1.002","1.16","0.785","0.086","0.073","0.114","0.03576405","0.027403623","0.862981886","0.006734789","0.054575012","0.012540641","3","0.06","0.242333333"
Libya,Q204A_1,"1","0.049439348","5.525","1.044","1.303","0.673","0.416","0.133","0.152","0.068855255","0.334470262","0.103176295","0.369430825","0.014922191","0.109145172","2","0.048666667","0.269666667"
Libya,Q204A_1,"2","0.277268094","5.525","1.044","1.303","0.673","0.416","0.133","0.152","0.068855255","0.334470262","0.103176295","0.369430825","0.014922191","0.109145172","2","0.048666667","0.269666667"
Libya,Q204A_1,"3","0.443425076","5.525","1.044","1.303","0.673","0.416","0.133","0.152","0.068855255","0.334470262","0.103176295","0.369430825","0.014922191","0.109145172","2","0.048666667","0.269666667"
Libya,Q204A_1,"4","0.226299694","5.525","1.044","1.303","0.673","0.416","0.133","0.152","0.068855255","0.334470262","0.103176295","0.369430825","0.014922191","0.109145172","2","0.048666667","0.269666667"
Libya,Q204A_1,"98","0.003058104","5.525","1.044","1.303","0.673","0.416","0.133","0.152","0.068855255","0.334470262","0.103176295","0.369430825","0.014922191","0.109145172","2","0.048666667","0.269666667"
Libya,Q204A_1,"99","0.000509684","5.525","1.044","1.303","0.673","0.416","0.133","0.152","0.068855255","0.334470262","0.103176295","0.369430825","0.014922191","0.109145172","2","0.048666667","0.269666667"
Libya,Q204A_2,"1","0.018348624","5.525","1.044","1.303","0.673","0.416","0.133","0.152","0.068855255","0.334470262","0.103176295","0.369430825","0.014922191","0.109145172","2","0.048666667","0.269666667"
Libya,Q204A_2,"2","0.165647299","5.525","1.044","1.303","0.673","0.416","0.133","0.152","0.068855255","0.334470262","0.103176295","0.369430825","0.014922191","0.109145172","2","0.048666667","0.269666667"
Libya,Q204A_2,"3","0.467889908","5.525","1.044","1.303","0.673","0.416","0.133","0.152","0.068855255","0.334470262","0.103176295","0.369430825","0.014922191","0.109145172","2","0.048666667","0.269666667"
Libya,Q204A_2,"4","0.343017329","5.525","1.044","1.303","0.673","0.416","0.133","0.152","0.068855255","0.334470262","0.103176295","0.369430825","0.014922191","0.109145172","2","0.048666667","0.269666667"
Libya,Q204A_2,"98","0.004587156","5.525","1.044","1.303","0.673","0.416","0.133","0.152","0.068855255","0.334470262","0.103176295","0.369430825","0.014922191","0.109145172","2","0.048666667","0.269666667"
Libya,Q204A_2,"99","0.000509684","5.525","1.044","1.303","0.673","0.416","0.133","0.152","0.068855255","0.334470262","0.103176295","0.369430825","0.014922191","0.109145172","2","0.048666667","0.269666667"
Kuwait,Q204A_1,"1","0.045851528","6.021","1.5","1.319","0.808","0.493","0.142","0.097","0.023255814","0.023255814","0.930232558","0","0.023255814","0","5","0.081666667","0.244333333"
Kuwait,Q204A_1,"2","0.38209607","6.021","1.5","1.319","0.808","0.493","0.142","0.097","0.023255814","0.023255814","0.930232558","0","0.023255814","0","5","0.081666667","0.244333333"
Kuwait,Q204A_1,"3","0.367540029","6.021","1.5","1.319","0.808","0.493","0.142","0.097","0.023255814","0.023255814","0.930232558","0","0.023255814","0","5","0.081666667","0.244333333"
Kuwait,Q204A_1,"4","0.197234352","6.021","1.5","1.319","0.808","0.493","0.142","0.097","0.023255814","0.023255814","0.930232558","0","0.023255814","0","5","0.081666667","0.244333333"
Kuwait,Q204A_1,"98","0.006550218","6.021","1.5","1.319","0.808","0.493","0.142","0.097","0.023255814","0.023255814","0.930232558","0","0.023255814","0","5","0.081666667","0.244333333"
Kuwait,Q204A_1,"99","0.000727802","6.021","1.5","1.319","0.808","0.493","0.142","0.097","0.023255814","0.023255814","0.930232558","0","0.023255814","0","5","0.081666667","0.244333333"
Kuwait,Q204A_2,"1","0.096069869","6.021","1.5","1.319","0.808","0.493","0.142","0.097","0.023255814","0.023255814","0.930232558","0","0.023255814","0","5","0.081666667","0.244333333"
Kuwait,Q204A_2,"2","0.499272198","6.021","1.5","1.319","0.808","0.493","0.142","0.097","0.023255814","0.023255814","0.930232558","0","0.023255814","0","5","0.081666667","0.244333333"
Kuwait,Q204A_2,"3","0.277292576","6.021","1.5","1.319","0.808","0.493","0.142","0.097","0.023255814","0.023255814","0.930232558","0","0.023255814","0","5","0.081666667","0.244333333"
Kuwait,Q204A_2,"4","0.125909753","6.021","1.5","1.319","0.808","0.493","0.142","0.097","0.023255814","0.023255814","0.930232558","0","0.023255814","0","5","0.081666667","0.244333333"
Kuwait,Q204A_2,"98","0.000727802","6.021","1.5","1.319","0.808","0.493","0.142","0.097","0.023255814","0.023255814","0.930232558","0","0.023255814","0","5","0.081666667","0.244333333"
Kuwait,Q204A_2,"99","0.000727802","6.021","1.5","1.319","0.808","0.493","0.142","0.097","0.023255814","0.023255814","0.930232558","0","0.023255814","0","5","0.081666667","0.244333333"
Yemen,Q100,"1","0.45625","3.38","0.287","1.163","0.463","0.143","0.108","0.077","0.049056514","0.276416412","0.025901461","0.612472477","0.003480361","0.032672775","1","0.073","0.252"
Yemen,Q100,"2","0.3375","3.38","0.287","1.163","0.463","0.143","0.108","0.077","0.049056514","0.276416412","0.025901461","0.612472477","0.003480361","0.032672775","1","0.073","0.252"
Yemen,Q100,"3","0.185416667","3.38","0.287","1.163","0.463","0.143","0.108","0.077","0.049056514","0.276416412","0.025901461","0.612472477","0.003480361","0.032672775","1","0.073","0.252"
Yemen,Q100,"98","0.018333333","3.38","0.287","1.163","0.463","0.143","0.108","0.077","0.049056514","0.276416412","0.025901461","0.612472477","0.003480361","0.032672775","1","0.073","0.252"
Yemen,Q100,"99","0.000833333","3.38","0.287","1.163","0.463","0.143","0.108","0.077","0.049056514","0.276416412","0.025901461","0.612472477","0.003480361","0.032672775","1","0.073","0.252"
Yemen,Q101,"1","0.027083333","3.38","0.287","1.163","0.463","0.143","0.108","0.077","0.049056514","0.276416412","0.025901461","0.612472477","0.003480361","0.032672775","1","0.073","0.252"
Yemen,Q101,"2","0.2925","3.38","0.287","1.163","0.463","0.143","0.108","0.077","0.049056514","0.276416412","0.025901461","0.612472477","0.003480361","0.032672775","1","0.073","0.252"
Yemen,Q101,"3","0.36875","3.38","0.287","1.163","0.463","0.143","0.108","0.077","0.049056514","0.276416412","0.025901461","0.612472477","0.003480361","0.032672775","1","0.073","0.252"
Yemen,Q101,"4","0.307916667","3.38","0.287","1.163","0.463","0.143","0.108","0.077","0.049056514","0.276416412","0.025901461","0.612472477","0.003480361","0.032672775","1","0.073","0.252"
Yemen,Q101,"98","0.002916667","3.38","0.287","1.163","0.463","0.143","0.108","0.077","0.049056514","0.276416412","0.025901461","0.612472477","0.003480361","0.032672775","1","0.073","0.252"
Yemen,Q101,"99","0.000833333","3.38","0.287","1.163","0.463","0.143","0.108","0.077","0.049056514","0.276416412","0.025901461","0.612472477","0.003480361","0.032672775","1","0.073","0.252"
Yemen,Q102,"1","0.376666667","3.38","0.287","1.163","0.463","0.143","0.108","0.077","0.049056514","0.276416412","0.025901461","0.612472477","0.003480361","0.032672775","1","0.073","0.252"
Yemen,Q102,"2","0.320416667","3.38","0.287","1.163","0.463","0.143","0.108","0.077","0.049056514","0.276416412","0.025901461","0.612472477","0.003480361","0.032672775","1","0.073","0.252"
Yemen,Q102,"3","0.12625","3.38","0.287","1.163","0.463","0.143","0.108","0.077","0.049056514","0.276416412","0.025901461","0.612472477","0.003480361","0.032672775","1","0.073","0.252"
Yemen,Q102,"4","0.041666667","3.38","0.287","1.163","0.463","0.143","0.108","0.077","0.049056514","0.276416412","0.025901461","0.612472477","0.003480361","0.032672775","1","0.073","0.252"
Yemen,Q102,"5","0.0825","3.38","0.287","1.163","0.463","0.143","0.108","0.077","0.049056514","0.276416412","0.025901461","0.612472477","0.003480361","0.032672775","1","0.073","0.252"
Yemen,Q102,"98","0.05125","3.38","0.287","1.163","0.463","0.143","0.108","0.077","0.049056514","0.276416412","0.025901461","0.612472477","0.003480361","0.032672775","1","0.073","0.252"
Yemen,Q102,"99","0.00125","3.38","0.287","1.163","0.463","0.143","0.108","0.077","0.049056514","0.276416412","0.025901461","0.612472477","0.003480361","0.032672775","1","0.073","0.252"
Iraq,Q100,"1","0.183258838","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q100,"2","0.781796018","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q100,"3","0.030475416","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q100,"98","0.003250711","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q100,"99","0.001219017","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q101,"1","0.0146282","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q101,"2","0.201950427","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q101,"3","0.427874848","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q101,"4","0.349857781","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q101,"98","0.005688744","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q101,"99","0","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q102,"1","0.148313694","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q102,"2","0.297846404","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q102,"3","0.24095896","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q102,"4","0.146688338","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q102,"5","0.117025599","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q102,"98","0.04754165","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q102,"99","0.001625356","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Egypt,Q100,"1","0.43875","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q100,"2","0.251666667","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q100,"3","0.241666667","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q100,"98","0.0675","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q100,"99","0.000416667","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q101,"1","0.0675","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q101,"2","0.43875","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q101,"3","0.3175","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q101,"4","0.12375","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q101,"98","0.051666667","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q101,"99","0.000833333","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q102,"1","0.250416667","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q102,"2","0.219583333","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q102,"3","0.26","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q102,"4","0.067083333","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q102,"5","0.085416667","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q102,"98","0.11375","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q102,"99","0.00375","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Tunisia,Q100,"1","0.07625","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q100,"2","0.819583333","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q100,"3","0.05125","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q100,"98","0.050416667","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q100,"99","0.0025","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q101,"1","0.003333333","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q101,"2","0.065833333","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q101,"3","0.299583333","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q101,"4","0.616666667","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q101,"98","0.014166667","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q101,"99","0.000416667","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q102,"1","0.097916667","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q102,"2","0.23875","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q102,"3","0.10625","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q102,"4","0.117083333","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q102,"5","0.22875","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q102,"98","0.207916667","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q102,"99","0.003333333","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Palestine,Q100,"1","0.144805455","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q100,"2","0.678299238","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q100,"3","0.146409948","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q100,"98","0.029683113","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q100,"99","0.000802246","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q101,"1","0.019253911","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q101,"2","0.222623345","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q101,"3","0.400722022","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q101,"4","0.352988367","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q101,"98","0.004412355","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q101,"99","0","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q102,"1","0.035298837","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q102,"2","0.176093061","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q102,"3","0.208985158","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q102,"4","0.221018853","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q102,"5","0.237464902","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q102,"98","0.120738067","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q102,"99","0.000401123","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Jordan,Q100,"1","0.27125","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q100,"2","0.597083333","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q100,"3","0.11625","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q100,"98","0.014166667","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q100,"99","0.00125","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q101,"1","0.012916667","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q101,"2","0.221666667","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q101,"3","0.307083333","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q101,"4","0.45625","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q101,"98","0.002083333","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q101,"99","0","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q102,"1","0.059583333","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q102,"2","0.29","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q102,"3","0.16","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q102,"4","0.19625","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q102,"5","0.230416667","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q102,"98","0.06375","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q102,"99","0","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
