sentence,sentiment,polarity,subjectivity,country
"From 2001 to 2009, Kuwait had the highest Human Development Index ranking in the Arab world","Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,Kuwait
"The Amiri Diwan is currently developing the new Kuwait National Cultural District (KNCD), which comprises Sheikh Abdullah Al Salem Cultural Centre, Sheikh Jaber Al Ahmad Cultural Centre, Al Shaheed Park, and Al Salam Palace","Sentiment(polarity=0.08727272727272728, subjectivity=0.2309090909090909)",0.087272727,0.230909091,Kuwait
"Kuwaiti popular culture, in the form of theatre, radio, music, and television soap opera, flourishes and is even exported to neighboring states","Sentiment(polarity=0.6, subjectivity=0.9)",0.6,0.9,Kuwait
Kuwaiti society is markedly more open than other Persian Gulf Arab societies,"Sentiment(polarity=0.125, subjectivity=0.4583333333333333)",0.125,0.45833333299999995,Kuwait
Kuwait's television drama industry tops other Persian Gulf drama industries and produces a minimum of fifteen serials annually,"Sentiment(polarity=-0.125, subjectivity=0.375)",-0.125,0.375,Kuwait
Kuwait is known for its home-grown tradition of theatre,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Kuwait
Kuwait is the main centre of scenographic and theatrical training in the Persian Gulf region,"Sentiment(polarity=0.08333333333333333, subjectivity=0.16666666666666666)",0.083333333,0.166666667,Kuwait
"Theatre in Kuwait is subsidized by the government, previously by the Ministry of Social Affairs and now by the National Council for Culture, Arts, and Letters (NCCAL)","Sentiment(polarity=-0.06666666666666667, subjectivity=0.11666666666666667)",-0.066666667,0.11666666699999999,Kuwait
Kuwait has the oldest modern arts movement in the Arabian Peninsula,"Sentiment(polarity=0.2, subjectivity=0.3)",0.2,0.3,Kuwait
Kuwait is home to more than 30 art galleries,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,Kuwait
"The government organizes various arts festivals, including the Al Qurain Cultural Festival and Formative Arts Festival","Sentiment(polarity=0.05, subjectivity=0.3)",0.05,0.3,Kuwait
"Kuwait is the birthplace of various popular musical genres, such as sawt","Sentiment(polarity=0.15, subjectivity=0.475)",0.15,0.475,Kuwait
The Sheikh Jaber Al-Ahmad Cultural Centre contains the largest opera house in the Middle East,"Sentiment(polarity=0.05, subjectivity=0.05)",0.05,0.05,Kuwait
"Kuwait has, in recent years, produced several prominent contemporary writers such as Ismail Fahd Ismail, author of over twenty novels and numerous short story collections","Sentiment(polarity=0.09523809523809523, subjectivity=0.3880952380952381)",0.095238095,0.38809523799999995,Kuwait
"The new Kuwait National Cultural District (KNCD) consists of various cultural venues including Sheikh Abdullah Al Salem Cultural Centre, Sheikh Jaber Al Ahmad Cultural Centre, Al Shaheed Park, and Al Salam Palace","Sentiment(polarity=0.0893939393939394, subjectivity=0.22575757575757582)",0.089393939,0.22575757600000002,Kuwait
"Several Kuwaiti museums are devoted to Islamic art, most notably the Tareq Rajab Museums and Dar al Athar al Islamiyyah cultural centres","Sentiment(polarity=0.275, subjectivity=0.275)",0.275,0.275,Kuwait
Sadu House is among Kuwait's most important cultural institutions,"Sentiment(polarity=0.3333333333333333, subjectivity=0.5333333333333333)",0.333333333,0.533333333,Kuwait
Football is the most popular sport in Kuwait,"Sentiment(polarity=0.55, subjectivity=0.7)",0.55,0.7,Kuwait
Basketball is one of the country's most popular sports,"Sentiment(polarity=0.55, subjectivity=0.7)",0.55,0.7,Kuwait
Ice hockey in Kuwait is governed by the Kuwait Ice Hockey Association,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Kuwait
"Kuwait's media is annually classified as ""partly free"" in the Freedom of Press survey by Freedom House","Sentiment(polarity=0.4, subjectivity=0.8)",0.4,0.8,Kuwait
Kuwait produces more newspapers and magazines per capita than its neighbors,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,Kuwait
The state-owned Kuwait News Agency (KUNA) is the largest media house in the country,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Kuwait
"Kuwait has 15 satellite television channels, of which four are controlled by the Ministry of Information","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Kuwait
Kuwait is a constitutional emirate with a semi-democratic political system,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,Kuwait
The Constitution of Kuwait was promulgated in 1962,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Kuwait
The Constitution of Kuwait is considered a liberal constitution in the GCC,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Kuwait
The National Assembly is the legislature and has oversight authority,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Kuwait
Executive power is executed by the government,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Kuwait
"The judiciary is nominally independent of the executive and the legislature, and the Constitutional Court is charged with ruling on the conformity of laws and decrees with the constitution","Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125,Kuwait
Kuwaiti women outnumber men in the workforce,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Kuwait
"Political groups and parliamentary voting blocs exist, although most candidates run as independents","Sentiment(polarity=0.25, subjectivity=0.3)",0.25,0.3,Kuwait
"Kuwait follows the ""civil law system"" modeled after the French legal system,[203][204][205] Kuwait's legal system is largely secular","Sentiment(polarity=0.15357142857142858, subjectivity=0.20714285714285713)",0.153571429,0.20714285699999999,Kuwait
The court system in Kuwait is secular,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Kuwait
"Human rights in Kuwait has been the subject of criticism, particularly regarding foreign workers' rights","Sentiment(polarity=-0.03125, subjectivity=0.22291666666666665)",-0.03125,0.22291666699999999,Kuwait
"Kuwaiti activist and blogger Hamad al-Naqi, who is a Kuwaiti Shi'ite, was sentenced to 10 years in prison for ""blasphemous tweets"" and criticizing neighboring Saudi and Bahraini monarchs","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Kuwait
"As of 2009, 20% of the youth in juvenile centres have dyslexia, as compared to the 6% of the general population","Sentiment(polarity=-0.09999999999999999, subjectivity=0.375)",-0.1,0.375,Kuwait
Foreign affairs relations of Kuwait is handled at the level of the Ministry of Foreign Affairs,"Sentiment(polarity=-0.125, subjectivity=0.125)",-0.125,0.125,Kuwait
"Before the Gulf War, Kuwait was the only ""pro-Soviet"" state in the Persian Gulf region","Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,Kuwait
The Military of Kuwait traces its original roots to the Kuwaiti cavalrymen and infantrymen that used to protect Kuwait and its wall since the early 1900s,"Sentiment(polarity=0.125, subjectivity=0.3833333333333333)",0.125,0.38333333299999994,Kuwait
The Military of Kuwait consists of several joint defense forces,"Sentiment(polarity=-0.05, subjectivity=0.05)",-0.05,0.05,Kuwait
Kuwait is divided into six governorates,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Kuwait
"Located in the north-east corner of the Arabian Peninsula, Kuwait is one of the smallest countries in the world in terms of land area","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Kuwait
"Kuwait has nine islands, all of which, with the exception of Failaka Island, are uninhabited","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Kuwait
Kuwait's Burgan field has a total capacity of approximately 70 billion barrels (1,"Sentiment(polarity=-0.2, subjectivity=0.675)",-0.2,0.675,Kuwait
The spring season in March is warm with occasional thunderstorms,"Sentiment(polarity=0.3, subjectivity=0.3625)",0.3,0.3625,Kuwait
"In 2014 Kuwait was the fourth country in the world in term of CO2 per capita emissions after Qatar, Curaçao and Trinidad and Tobago according to the World Bank","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Kuwait
"At present, there are five protected areas in Kuwait recognized by the IUCN","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Kuwait
"More than 363 species of birds were recorded in Kuwait, 18 species of which breed in the country","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,Kuwait
Kuwait's marine and littoral ecosystems contain the bulk of the country's biodiversity heritage,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Kuwait
Kuwait does not have any permanent rivers,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Kuwait
Kuwait relies on water desalination as a primary source of fresh water for drinking and domestic purposes,"Sentiment(polarity=0.2333333333333333, subjectivity=0.3666666666666667)",0.233333333,0.36666666700000006,Kuwait
"In 1965, the Kuwaiti government commissioned the Swedish engineering company of VBB (Sweco) to develop and implement a plan for a modern water-supply system for Kuwait City","Sentiment(polarity=0.2, subjectivity=0.3)",0.2,0.3,Kuwait
"Kuwait's fresh water resources are limited to groundwater, desalinated seawater, and treated wastewater effluents","Sentiment(polarity=0.11428571428571428, subjectivity=0.3214285714285714)",0.11428571400000001,0.321428571,Kuwait
"Kuwait has a petroleum-based economy, petroleum is the main export product","Sentiment(polarity=0.16666666666666666, subjectivity=0.3333333333333333)",0.166666667,0.333333333,Kuwait
"In the past five years, there has been a significant rise in entrepreneurship and small business start-ups in Kuwait","Sentiment(polarity=-0.041666666666666664, subjectivity=0.5083333333333333)",-0.041666667000000004,0.5083333329999999,Kuwait
"Kuwait is a major source of foreign economic assistance to other states through the Kuwait Fund for Arab Economic Development, an autonomous state institution created in 1961 on the pattern of international development agencies","Sentiment(polarity=0.08750000000000001, subjectivity=0.29999999999999993)",0.0875,0.3,Kuwait
In 2018 Kuwait enacted certain measures to regulate foreign labor,"Sentiment(polarity=0.04464285714285714, subjectivity=0.3482142857142857)",0.044642857,0.34821428600000004,Kuwait
"Despite its relatively small territory, Kuwait has proven crude oil reserves of 104 billion barrels, estimated to be 10% of the world's reserves","Sentiment(polarity=-0.475, subjectivity=0.7)",-0.475,0.7,Kuwait
The Kuwait Investment Authority (KIA) is Kuwait's sovereign wealth fund specializing in foreign investment,"Sentiment(polarity=-0.125, subjectivity=0.125)",-0.125,0.125,Kuwait
"Kuwait has a leading position in the financial industry in the GCC; the abyss that separates Kuwait from its Persian Gulf neighbors in terms of tourism, transport, and other measures of diversification is absent in the financial sector","Sentiment(polarity=-0.041666666666666664, subjectivity=0.125)",-0.041666667000000004,0.125,Kuwait
The historical preeminence of Kuwait (among the Persian Gulf monarchies) in finance dates back to the founding of the National Bank of Kuwait in 1952,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Kuwait
Kuwait has a large wealth-management industry that stands out in the region,"Sentiment(polarity=0.21428571428571427, subjectivity=0.42857142857142855)",0.214285714,0.428571429,Kuwait
"In recent years, Kuwaiti investment companies have invested large percentages of their assets abroad, and their foreign assets have become substantially larger than their domestic assets","Sentiment(polarity=0.017857142857142856, subjectivity=0.28071428571428575)",0.017857143,0.28071428600000004,Kuwait
"Kuwait has a state-funded healthcare system, which provides treatment without charge to Kuwaiti nationals","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Kuwait
Kuwait has a growing scientific research sector,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Kuwait
Kuwait has the highest literacy rate in the Arab world,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Kuwait
The public school system is undergoing a revamp due to a project in conjunction with the World Bank,"Sentiment(polarity=-0.0625, subjectivity=0.22083333333333333)",-0.0625,0.22083333300000002,Kuwait
Tourism accounts for 1,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Kuwait
"The Amiri Diwan is currently developing the new Kuwait National Cultural District (KNCD), which comprises Sheikh Abdullah Al Salem Cultural Centre, Sheikh Jaber Al Ahmad Cultural Centre, Al Shaheed Park, and Al Salam Palace","Sentiment(polarity=0.08727272727272728, subjectivity=0.2309090909090909)",0.087272727,0.230909091,Kuwait
Kuwait has an extensive and modern network of highways,"Sentiment(polarity=0.1, subjectivity=0.31666666666666665)",0.1,0.316666667,Kuwait
The country's public transportation network consists almost entirely of bus routes,"Sentiment(polarity=0.0, subjectivity=0.3458333333333333)",0.0,0.34583333299999997,Kuwait
There are two airports in Kuwait,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Kuwait
Kuwait has one of the largest shipping industries in the region,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Kuwait
Kuwait's 2018 population was 4,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Kuwait
Expatriates in Kuwait account for around 70% of Kuwait's total population,"Sentiment(polarity=0.0, subjectivity=0.75)",0.0,0.75,Kuwait
Most Kuwaiti citizens are Muslim; it is estimated that 60%–65% are Sunni and 35%–40% are Shias,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,Kuwait
"Religion by Nationality in Kuwait (2018)[1]
","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Kuwait
"Note:
– Christians from Asia in Kuwait mostly come from the Philippines, South Korea, and some from Indonesia, Malaysia, India and other countries","Sentiment(polarity=0.1875, subjectivity=0.4375)",0.1875,0.4375,Kuwait
"Kuwait's official language is Modern Standard Arabic, but its everyday usage is limited to journalism and education","Sentiment(polarity=-0.017857142857142856, subjectivity=0.2607142857142857)",-0.017857143,0.260714286,Kuwait
"Due to historical immigration, Kuwaiti Persian is used among Ajam Kuwaitis","Sentiment(polarity=-0.0625, subjectivity=0.1875)",-0.0625,0.1875,Kuwait
"
","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Tunisia
in Africa (light blue),"Sentiment(polarity=0.2, subjectivity=0.39999999999999997)",0.2,0.4,Tunisia
"Tunisia[a], officially the Republic of Tunisia[b][18], is a country in the Maghreb region of North Africa, covering 163,610 square kilometres (63,170 square miles)","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Tunisia
"Geographically, Tunisia contains the eastern end of the Atlas Mountains, and the northern reaches of the Sahara desert","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Tunisia
Tunisia is a unitary semi-presidential representative democratic republic,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Tunisia
"In ancient times, Tunisia was primarily inhabited by Berbers","Sentiment(polarity=0.4, subjectivity=0.5)",0.4,0.5,Tunisia
The word Tunisia is derived from Tunis; a central urban hub and the capital of modern-day Tunisia,"Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125,Tunisia
"The French derivative Tunisie was adopted in some European languages with slight modifications, introducing a distinctive name to designate the country","Sentiment(polarity=-0.05555555555555555, subjectivity=0.05555555555555555)",-0.055555556,0.055555556,Tunisia
"Before Tunisia, the territory's name was Ifriqiya or Africa, which gave the present-day name of the continent Africa","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Tunisia
"Farming methods reached the Nile Valley from the Fertile Crescent region about 5000 BC, and spread to the Maghreb by about 4000 BC","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Tunisia
"It was believed in ancient times that Africa was originally populated by Gaetulians and Libyans, both nomadic peoples","Sentiment(polarity=0.375, subjectivity=0.75)",0.375,0.75,Tunisia
The Numidians and Moors belonged to the race from which the Berbers are descended,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Tunisia
"At the beginning of recorded history, Tunisia was inhabited by Berber tribes","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Tunisia
"After the series of wars with Greek city-states of Sicily in the 5th century BC, Carthage rose to power and eventually became the dominant civilization in the Western Mediterranean","Sentiment(polarity=0.19999999999999998, subjectivity=0.31666666666666665)",0.2,0.316666667,Tunisia
"A Carthaginian invasion of Italy led by Hannibal during the Second Punic War, one of a series of wars with Rome, nearly crippled the rise of Roman power","Sentiment(polarity=0.05, subjectivity=0.2)",0.05,0.2,Tunisia
"Following the Battle of Carthage which began in 149 BC during the Third Punic War, Carthage was conquered by Rome in 146 BC","Sentiment(polarity=0.0, subjectivity=0.05)",0.0,0.05,Tunisia
"During the Roman period, the area of what is now Tunisia enjoyed a huge development","Sentiment(polarity=0.45000000000000007, subjectivity=0.8)",0.45,0.8,Tunisia
"By the 2nd century, olive oil rivaled cereals as an export item","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Tunisia
"There was even a huge production of mosaics and ceramics, exported mainly to Italy, in the central area of El Djem (where there was the second biggest amphitheater in the Roman Empire)","Sentiment(polarity=0.1416666666666667, subjectivity=0.37083333333333335)",0.141666667,0.370833333,Tunisia
Berber bishop Donatus Magnus was the founder of a Christian group known as the Donatists,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Tunisia
"Sometime between the second half of the 7th century and the early part of the 8th century, Arab Muslim conquest occurred in the region","Sentiment(polarity=-0.022222222222222216, subjectivity=0.15555555555555556)",-0.022222222000000003,0.15555555599999998,Tunisia
"Tunis was taken in 695, re-taken by the Byzantine Eastern Romans in 697, but lost finally in 698","Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,Tunisia
"The Arab governors of Tunis founded the Aghlabid dynasty, which ruled Tunisia, Tripolitania and eastern Algeria from 800 to 909","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Tunisia
"After conquering Cairo, the Fatimids abandoned Tunisia and parts of Eastern Algeria to the local Zirids (972–1148)","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Tunisia
"The depredation of the Tunisian campaigns by the Banu Hilal, a warlike Arab Bedouin tribe encouraged by the Fatimids of Egypt to seize Northwest Africa, sent the region's rural and urban economic life into further decline","Sentiment(polarity=0.05, subjectivity=0.175)",0.05,0.175,Tunisia
"The main Tunisian cities were conquered by the Normans of Sicily under the Kingdom of Africa in the 12th century, but following the conquest of Tunisia in 1159–1160 by the Almohads the Normans were evacuated to Sicily","Sentiment(polarity=0.08333333333333333, subjectivity=0.21666666666666667)",0.083333333,0.21666666699999998,Tunisia
"The greatest threat to Almohad rule in Tunisia was the Banu Ghaniya, relatives of the Almoravids, who from their base in Mallorca tried to restore Almoravid rule over the Maghreb","Sentiment(polarity=0.09999999999999998, subjectivity=1.0)",0.1,1.0,Tunisia
"In the last years of the Hafsid dynasty, Spain seized many of the coastal cities, but these were recovered by the Ottoman Empire","Sentiment(polarity=0.25, subjectivity=0.2833333333333333)",0.25,0.283333333,Tunisia
"The first Ottoman conquest of Tunis took place in 1534 under the command of Barbarossa Hayreddin Pasha, the younger brother of Oruç Reis, who was the Kapudan Pasha of the Ottoman Fleet during the reign of Suleiman the Magnificent","Sentiment(polarity=0.4166666666666667, subjectivity=0.4444444444444444)",0.41666666700000005,0.444444444,Tunisia
"Initially under Turkish rule from Algiers, soon the Ottoman Porte appointed directly for Tunis a governor called the Pasha supported by janissary forces","Sentiment(polarity=0.05, subjectivity=0.2)",0.05,0.2,Tunisia
"Attacks on European shipping were made by corsairs, primarily from Algiers, but also from Tunis and Tripoli, yet after a long period of declining raids the growing power of the European states finally forced its termination","Sentiment(polarity=0.009999999999999998, subjectivity=0.22000000000000003)",0.01,0.22,Tunisia
"The plague epidemics ravaged Tunisia in 1784–1785, 1796–1797 and 1818–1820","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Tunisia
"In the 19th century, the rulers of Tunisia became aware of the ongoing efforts at political and social reform in the Ottoman capital","Sentiment(polarity=0.09444444444444444, subjectivity=0.13888888888888887)",0.094444444,0.13888888900000002,Tunisia
"In 1869, Tunisia declared itself bankrupt and an international financial commission took control over its economy","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Tunisia
"During World War II, French Tunisia was ruled by the collaborationist Vichy government located in Metropolitan France","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Tunisia
"From November 1942 until May 1943, Vichy Tunisia was occupied by Nazi Germany","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Tunisia
Tunisia achieved independence from France on 20 March 1956 with Habib Bourguiba as Prime Minister,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Tunisia
"In November 1987, doctors[67] declared Bourguiba unfit to rule and, in a bloodless coup d'état, Prime Minister Zine El Abidine Ben Ali assumed the presidency[65] in accordance with Article 57 of the Tunisian constitution","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Tunisia
Ben Ali and his family were accused of corruption[70] and plundering the country's money,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Tunisia
"Independent human rights groups, such as Amnesty International, Freedom House, and Protection International, documented that basic human and political rights were not respected","Sentiment(polarity=0.0, subjectivity=0.13125)",0.0,0.13125,Tunisia
"The Tunisian Revolution[80][81] was an intensive campaign of civil resistance that was precipitated by high unemployment, food inflation, corruption,[82] a lack of freedom of speech and other political freedoms[83] and poor living conditions","Sentiment(polarity=-0.09125, subjectivity=0.40374999999999994)",-0.09125,0.40375,Tunisia
"The catalyst for mass demonstrations was the death of Mohamed Bouazizi, a 26-year-old Tunisian street vendor, who set himself afire on 17 December 2010 in protest at the confiscation of his wares and the humiliation inflicted on him by a municipal official named Faida Hamdy","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Tunisia
Protests continued for banning of the ruling party and the eviction of all its members from the transitional government formed by Mohammed Ghannouchi,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Tunisia
"On 3 March 2011, the interim president announced that elections to a Constituent Assembly would be held on 24 July 2011","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Tunisia
"In March 2012, Ennahda declared it will not support making sharia the main source of legislation in the new constitution, maintaining the secular nature of the state","Sentiment(polarity=0.1515151515151515, subjectivity=0.3939393939393939)",0.151515152,0.393939394,Tunisia
"In 2014, President Moncef Marzouki established Tunisia's Truth and Dignity Commission, as a key part of creating a national reconciliation","Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,Tunisia
"Tunisia was hit by two terror attacks on foreign tourists in 2015, first killing 22 people at the Bardo National Museum, and later killing 38 people at the Sousse beachfront","Sentiment(polarity=0.041666666666666664, subjectivity=0.15277777777777776)",0.041666667000000004,0.152777778,Tunisia
"The Tunisian National Dialogue Quartet won the 2015 Nobel Peace Prize for its work in building a peaceful, pluralistic political order in Tunisia","Sentiment(polarity=0.125, subjectivity=0.3)",0.125,0.3,Tunisia
"Tunisia is situated on the Mediterranean coast of Northwest Africa, midway between the Atlantic Ocean and the Nile Delta","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Tunisia
"Though it is relatively small in size, Tunisia has great environmental diversity due to its north–south extent","Sentiment(polarity=0.1416666666666667, subjectivity=0.5083333333333333)",0.141666667,0.5083333329999999,Tunisia
"The Sahel, a broadening coastal plain along Tunisia's eastern Mediterranean coast, is among the world's premier areas of olive cultivation","Sentiment(polarity=-0.21428571428571427, subjectivity=0.35714285714285715)",-0.214285714,0.35714285700000004,Tunisia
"Tunisia has a coastline 1,148 kilometres (713 mi) long","Sentiment(polarity=-0.05, subjectivity=0.4)",-0.05,0.4,Tunisia
"Tunisia's climate is Mediterranean in the north, with mild rainy winters and hot, dry summers","Sentiment(polarity=0.1722222222222222, subjectivity=0.65)",0.17222222199999998,0.65,Tunisia
"Tunisia is a representative democracy and a republic with a president serving as head of state, a prime minister as head of government, a unicameral parliament, and a civil law court system","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Tunisia
The number of legalized political parties in Tunisia has grown considerably since the revolution,"Sentiment(polarity=0.05, subjectivity=0.275)",0.05,0.275,Tunisia
"Rare for the Arab world, women held more than 20% of seats in the country's pre-revolution bicameral parliament","Sentiment(polarity=0.4, subjectivity=0.7)",0.4,0.7,Tunisia
"Tunisia is included in the European Union's European Neighbourhood Policy (ENP), which aims at bringing the EU and its neighbours closer","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,Tunisia
"The Tunisian legal system is heavily influenced by French civil law, while the Law of Personal Status is based on Islamic law","Sentiment(polarity=0.0, subjectivity=0.25)",0.0,0.25,Tunisia
"A Code of Personal Status was adopted shortly after independence in 1956, which, among other things, gave women full legal status (allowing them to run and own businesses, have bank accounts, and seek passports under their own authority)","Sentiment(polarity=0.23214285714285715, subjectivity=0.5321428571428571)",0.23214285699999998,0.5321428570000001,Tunisia
"After the revolution, a number of Salafist groups emerged and in some occasions have violently repressed artistic expression that is viewed to be hostile to Islam","Sentiment(polarity=-0.23333333333333336, subjectivity=1.0)",-0.233333333,1.0,Tunisia
"Since the revolution, some non-governmental organizations have reconstituted themselves and hundreds of new ones have emerged","Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363599999998,0.454545455,Tunisia
Homosexuality is illegal in Tunisia and can be punished by up to three years in prison,"Sentiment(polarity=-0.5, subjectivity=0.5)",-0.5,0.5,Tunisia
