sentence,sentiment,polarity,subjectivity,country
"The introduction in 1820 of long-staple cotton transformed its agriculture into a cash-crop monoculture before the end of the century, concentrating land ownership and shifting production towards international markets","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"Muhammad Ali annexed Northern Sudan (1820–1824), Syria (1833), and parts of Arabia and Anatolia; but in 1841 the European powers, fearful lest he topple the Ottoman Empire itself, forced him to return most of his conquests to the Ottomans","Sentiment(polarity=-0.17500000000000004, subjectivity=0.425)",-0.175,0.425,Egypt
He constructed a military state with around four percent of the populace serving the army to raise Egypt to a powerful positioning in the Ottoman Empire in a way showing various similarities to the Soviet strategies (without communism) conducted in the 20th century,"Sentiment(polarity=0.049999999999999996, subjectivity=0.4)",0.05,0.4,Egypt
Muhammad Ali Pasha evolved the military from one that convened under the tradition of the corvée to a great modernised army,"Sentiment(polarity=0.35000000000000003, subjectivity=0.425)",0.35,0.425,Egypt
"The policy that Mohammad Ali Pasha followed during his reign explains partly why the numeracy in Egypt compared to other North-African and Middle-Eastern countries increased only at a remarkably small rate, as investment in further education only took place in the military and industrial sector","Sentiment(polarity=-0.07916666666666666, subjectivity=0.5625)",-0.079166667,0.5625,Egypt
"Muhammad Ali was succeeded briefly by his son Ibrahim (in September 1848), then by a grandson Abbas I (in November 1848), then by Said (in 1854), and Isma'il (in 1863) who encouraged science and agriculture and banned slavery in Egypt","Sentiment(polarity=0.0, subjectivity=0.3333333333333333)",0,0.333333333,Egypt
Egypt under the Muhammad Ali dynasty remained nominally an Ottoman province,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"The Suez Canal, built in partnership with the French, was completed in 1869","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"Other circumstances like epidemic diseases (cattle disease in the 1880s), floods and wars drove the economic downturn and increased Egypt's dependency on foreign debt even further","Sentiment(polarity=-0.012499999999999997, subjectivity=0.3)",-0.0125,0.3,Egypt
"Local dissatisfaction with the Khedive and with European intrusion led to the formation of the first nationalist groupings in 1879, with Ahmad Urabi a prominent figure","Sentiment(polarity=0.1875, subjectivity=0.3333333333333333)",0.1875,0.333333333,Egypt
In 1899 the Anglo-Egyptian Condominium Agreement was signed: the Agreement stated that Sudan would be jointly governed by the Khedivate of Egypt and the United Kingdom,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"In 1906, the Dinshaway Incident prompted many neutral Egyptians to join the nationalist movement","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,Egypt
In 1914 the Ottoman Empire entered World War I in alliance with the Central Empires; Khedive Abbas II (who had grown increasingly hostile to the British in preceding years) decided to support the motherland in war,"Sentiment(polarity=0.0, subjectivity=0.125)",0,0.125,Egypt
"
Hussein Kamel declared Egypt's independence from the Ottoman Empire, assuming the title of Sultan of Egypt","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"After World War I, Saad Zaghlul and the Wafd Party led the Egyptian nationalist movement to a majority at the local Legislative Assembly","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"
Following independence from the United Kingom, Sultan Fuad I assumed the title of King of Egypt; despite being nominally independent, the Kingdom was still under British military occupation and the UK still had great influence over the state","Sentiment(polarity=0.14, subjectivity=0.215)",0.14,0.215,Egypt
The new government drafted and implemented a constitution in 1923 based on a parliamentary system,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.136363636,0.454545455,Egypt
"In 1936, the Anglo-Egyptian Treaty was concluded and British troops withdrew from Egypt, except for the Suez Canal","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"Britain used Egypt as a base for Allied operations throughout the region, especially the battles in North Africa against Italy and Germany","Sentiment(polarity=-0.4, subjectivity=1.0)",-0.4,1,Egypt
"Following a ministerial crisis in February 1942, the ambassador Sir Miles Lampson, pressed Farouk to have a Wafd or Wafd-coalition government replace Hussein Sirri Pasha's government","Sentiment(polarity=0.0, subjectivity=0.1)",0,0.1,Egypt
"Most of British troops were withdrawn to the Suez Canal area in 1947 (the British army maintained a military base in the area, though), but nationalist, anti-British feelings continued to grow after the War","Sentiment(polarity=-0.08, subjectivity=0.32)",-0.08,0.32,Egypt
"As the British refused to leave their base around the Suez Canal, the Egyptian government cut off the water and refused to allow food into the Suez Canal base, announced a boycott of British goods, forbade Egyptian workers to enter the base and sponsored guerrilla attacks, turning the area around the Suez Canal into a low level war zone","Sentiment(polarity=-0.4000000000000001, subjectivity=0.5499999999999999)",-0.4,0.55,Egypt
"On July 22–23, 1952, the Free Officers Movement, led by Muhammad Naguib and Gamal Abdel Nasser, launched a coup d'état (Egyptian Revolution of 1952) against the king","Sentiment(polarity=0.4, subjectivity=0.8)",0.4,0.8,Egypt
"Popular expectations for immediate reforms led to the workers' riots in Kafr Dawar on 12 August 1952, which resulted in two death sentences","Sentiment(polarity=0.6, subjectivity=0.9)",0.6,0.9,Egypt
"Following the 1952 Revolution by the Free Officers Movement, the rule of Egypt passed to military hands and all political parties were banned","Sentiment(polarity=0.07500000000000001, subjectivity=0.275)",0.075,0.275,Egypt
Naguib was forced to resign in 1954 by Gamal Abdel Nasser – a Pan-Arabist and the real architect of the 1952 movement – and was later put under house arrest,"Sentiment(polarity=-0.037500000000000006, subjectivity=0.125)",-0.0375,0.125,Egypt
In October 1954 Egypt and the United Kingdom agreed to abolish the Anglo-Egyptian Condominium Agreement of 1899 and grant Sudan independence; the agreement came into force on 1 January 1956,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
Nasser assumed power as President in June 1956,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"In 1958, Egypt and Syria formed a sovereign union known as the United Arab Republic","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"In the early 1960s, Egypt became fully involved in the North Yemen Civil War","Sentiment(polarity=0.1, subjectivity=0.3)",0.1,0.3,Egypt
"In mid May 1967, the Soviet Union issued warnings to Nasser of an impending Israeli attack on Syria","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
Israel re-iterated that the Straits of Tiran closure was a Casus belli,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"At the time of the fall of the Egyptian monarchy in the early 1950s, less than half a million Egyptians were considered upper class and rich, four million middle class and 17 million lower class and poor","Sentiment(polarity=-0.0369047619047619, subjectivity=0.26904761904761904)",-0.036904762,0.269047619,Egypt
"In 1970, President Nasser died of a heart attack and was succeeded by Anwar Sadat","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"In 1975, Sadat shifted Nasser's economic policies and sought to use his popularity to reduce government regulations and encourage foreign investment through his program of Infitah","Sentiment(polarity=0.037500000000000006, subjectivity=0.1625)",0.0375,0.1625,Egypt
"In 1977, Sadat dissolved the Arab Socialist Union and replaced it with the National Democratic Party","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"Sadat made a historic visit to Israel in 1977, which led to the 1979 peace treaty in exchange for Israeli withdrawal from Sinai","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
Hosni Mubarak came to power after the assassination of Sadat in a referendum in which he was the only candidate,"Sentiment(polarity=0.0, subjectivity=1.0)",0,1,Egypt
Hosni Mubarak reaffirmed Egypt's relationship with Israel yet eased the tensions with Egypt's Arab neighbours,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"On 25 February 1986 Security Police started rioting, protesting against reports that their term of duty was to be extended from 3 to 4 years","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"In the 1980s, 1990s, and 2000s, terrorist attacks in Egypt became numerous and severe, and began to target Christian Copts, foreign tourists and government officials","Sentiment(polarity=-0.041666666666666664, subjectivity=0.20833333333333334)",-0.041666667,0.208333333,Egypt
"During Mubarak's reign, the political scene was dominated by the National Democratic Party, which was created by Sadat in 1978","Sentiment(polarity=0.0, subjectivity=0.1)",0,0.1,Egypt
"On 17 November 1997, 62 people, mostly tourists, were massacred near Luxor","Sentiment(polarity=0.3, subjectivity=0.45)",0.3,0.45,Egypt
"In late February 2005, Mubarak announced a reform of the presidential election law, paving the way for multi-candidate polls for the first time since the 1952 movement","Sentiment(polarity=-0.024999999999999994, subjectivity=0.4666666666666667)",-0.025,0.466666667,Egypt
"Human Rights Watch's 2006 report on Egypt detailed serious human rights violations, including routine torture, arbitrary detentions and trials before military and state security courts","Sentiment(polarity=-0.022222222222222216, subjectivity=0.3861111111111111)",-0.022222222,0.386111111,Egypt
"Constitutional changes voted on 19 March 2007 prohibited parties from using religion as a basis for political activity, allowed the drafting of a new anti-terrorism law, authorised broad police powers of arrest and surveillance, and gave the president power to dissolve parliament and end judicial election monitoring","Sentiment(polarity=0.03721590909090909, subjectivity=0.21676136363636364)",0.037215909,0.216761364,Egypt
"On 25 January 2011, widespread protests began against Mubarak's government","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
A constitutional referendum was held on 19 March 2011,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
Mohamed Morsi was elected president on 24 June 2012,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"Liberal and secular groups walked out of the constituent assembly because they believed that it would impose strict Islamic practices, while Muslim Brotherhood backers threw their support behind Morsi","Sentiment(polarity=-0.4, subjectivity=0.7)",-0.4,0.7,Egypt
The move led to massive protests and violent action throughout Egypt,"Sentiment(polarity=-0.23333333333333336, subjectivity=0.7000000000000001)",-0.233333333,0.7,Egypt
"On 3 July 2013, after a wave of public discontent with autocratic excesses of Morsi's Muslim Brotherhood government,[98] the military removed Morsi from office, dissolved the Shura Council and installed a temporary interim government[99]","Sentiment(polarity=-0.05, subjectivity=0.08333333333333334)",-0.05,0.083333333,Egypt
"On 4 July 2013, 68-year-old Chief Justice of the Supreme Constitutional Court of Egypt Adly Mansour was sworn in as acting president over the new government following the removal of Morsi","Sentiment(polarity=0.04545454545454545, subjectivity=0.18484848484848485)",0.045454545,0.184848485,Egypt
"On 18 January 2014, the interim government instituted a new constitution following a referendum approved by an overwhelming majority of voters (98","Sentiment(polarity=0.21212121212121213, subjectivity=0.5181818181818182)",0.212121212,0.518181818,Egypt
"On 26 March 2014, Field Marshal Abdel Fattah el-Sisi, Egyptian Defence Minister and Commander-in-Chief Egyptian Armed Forces, retired from the military, announcing he would stand as a candidate in the 2014 presidential election","Sentiment(polarity=-0.1, subjectivity=0.1)",-0.1,0.1,Egypt
"A new parliamentary election was held in December 2015, resulting in a landslide victory for pro-Sisi parties, which secured a strong majority in the newly-formed House of Representatives","Sentiment(polarity=0.2848484848484848, subjectivity=0.5939393939393939)",0.284848485,0.593939394,Egypt
"In 2016, Egypt entered in a diplomatic crisis with Italy following the murder of researcher Giulio Regeni: in April 2016, Prime Minister Matteo Renzi recalled the Italian ambassador from El-Cairo because of lack of co-operation from the Egyptian Government in the investigation","Sentiment(polarity=0.0, subjectivity=0.05)",0,0.05,Egypt
"El-Sisi was re-elected in 2018, facing no serious opposition","Sentiment(polarity=0.16666666666666666, subjectivity=0.6666666666666666)",0.166666667,0.666666667,Egypt
"Egypt lies primarily between latitudes 22° and 32°N, and longitudes 25° and 35°E","Sentiment(polarity=0.4, subjectivity=0.5)",0.4,0.5,Egypt
"Egypt is bordered by Libya to the west, the Sudan to the south, and the Gaza Strip and Israel to the east","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"Apart from the Nile Valley, the majority of Egypt's landscape is desert, with a few oases scattered about","Sentiment(polarity=-0.2, subjectivity=0.1)",-0.2,0.1,Egypt
"Towns and cities include Alexandria, the second largest city; Aswan; Asyut; Cairo, the modern Egyptian capital and largest city; El Mahalla El Kubra; Giza, the site of the Pyramid of Khufu; Hurghada; Luxor; Kom Ombo; Port Safaga; Port Said; Sharm El Sheikh; Suez, where the south end of the Suez Canal is located; Zagazig; and Minya","Sentiment(polarity=0.1, subjectivity=0.15)",0.1,0.15,Egypt
"On 13 March 2015, plans for a proposed new capital of Egypt were announced","Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.136363636,0.454545455,Egypt
Most of Egypt's rain falls in the winter months,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,Egypt
"Egypt has an unusually hot, sunny and dry climate","Sentiment(polarity=0.09166666666666667, subjectivity=0.7250000000000001)",0.091666667,0.725,Egypt
"Prior to the construction of the Aswan Dam, the Nile flooded annually (colloquially The Gift of the Nile) replenishing Egypt's soil","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"The potential rise in sea levels due to global warming could threaten Egypt's densely populated coastal strip and have grave consequences for the country's economy, agriculture and industry","Sentiment(polarity=-0.041666666666666664, subjectivity=0.4583333333333333)",-0.041666667,0.458333333,Egypt
"Egypt signed the Rio Convention on Biological Diversity on 9 June 1992, and became a party to the convention on 2 June 1994","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"The plan stated that the following numbers of species of different groups had been recorded from Egypt: algae (1483 species), animals (about 15,000 species of which more than 10,000 were insects), fungi (more than 627 species), monera (319 species), plants (2426 species), protozoans (371 species)","Sentiment(polarity=0.25, subjectivity=0.425)",0.25,0.425,Egypt
"The House of Representatives, whose members are elected to serve five-year terms, specialises in legislation","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"After a wave of public discontent with autocratic excesses of the Muslim Brotherhood government of President Mohamed Morsi,[98] on 3 July 2013 then-General Abdel Fattah el-Sisi announced the removal of Morsi from office and the suspension of the constitution","Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0,0.066666667,Egypt
"In 2013, Freedom House rated political rights in Egypt at 5 (with 1 representing the most free and 7 the least), and civil liberties at 5, which gave it the freedom rating of ""Partly Free""","Sentiment(polarity=0.2, subjectivity=0.5199999999999999)",0.2,0.52,Egypt
"Egyptian nationalism predates its Arab counterpart by many decades, having roots in the 19th century and becoming the dominant mode of expression of Egyptian anti-colonial activists and intellectuals until the early 20th century","Sentiment(polarity=0.2625, subjectivity=0.41250000000000003)",0.2625,0.4125,Egypt
Egypt has the oldest continuous parliamentary tradition in the Arab world,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"The legal system is based on Islamic and civil law (particularly Napoleonic codes); and judicial review by a Supreme Court, which accepts compulsory International Court of Justice jurisdiction only with reservations","Sentiment(polarity=0.09166666666666667, subjectivity=0.3833333333333333)",0.091666667,0.383333333,Egypt
Islamic jurisprudence is the principal source of legislation,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"On 26 December 2012, the Muslim Brotherhood attempted to institutionalise a controversial new constitution","Sentiment(polarity=0.3431818181818182, subjectivity=0.7022727272727273)",0.343181818,0.702272727,Egypt
"The Penal code was unique as it contains a ""Blasphemy Law","Sentiment(polarity=0.375, subjectivity=1.0)",0.375,1,Egypt
"On 18 January 2014, the interim government successfully institutionalised a more secular constitution","Sentiment(polarity=0.625, subjectivity=0.725)",0.625,0.725,Egypt
The Egyptian Organization for Human Rights is one of the longest-standing bodies for the defence of human rights in Egypt,"Sentiment(polarity=0.0, subjectivity=0.1)",0,0.1,Egypt
The Pew Forum on Religion & Public Life ranks Egypt as the fifth worst country in the world for religious freedom,"Sentiment(polarity=-0.3333333333333333, subjectivity=0.4388888888888889)",-0.333333333,0.438888889,Egypt
"In February 2016 Giulio Regeni, an Italian Ph","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"Coptic Christians face discrimination at multiple levels of the government, ranging from underrepresentation in government ministries to laws that limit their ability to build or repair churches","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
Clashes continued between police and supporters of former President Mohamed Morsi,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
Egypt actively practices capital punishment,"Sentiment(polarity=-0.13333333333333333, subjectivity=0.6)",-0.133333333,0.6,Egypt
"After Morsi was ousted by the military, the judiciary system aligned itself with the new government, actively supporting the repression of Muslim Brotherhood members","Sentiment(polarity=0.09545454545454546, subjectivity=0.2681818181818182)",0.095454545,0.268181818,Egypt
Homosexuality is illegal in Egypt,"Sentiment(polarity=-0.5, subjectivity=0.5)",-0.5,0.5,Egypt
"In 2017, Cairo was voted the most dangerous megacity for women with more than 10 million inhabitants in a poll by Thomson Reuters Foundation","Sentiment(polarity=0.13333333333333333, subjectivity=0.6333333333333333)",0.133333333,0.633333333,Egypt
Reporters Without Borders  ranked Egypt in their 2017 World Press Freedom Index at No,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
The military is influential in the political and economic life of Egypt and exempts itself from laws that apply to other sectors,"Sentiment(polarity=-0.006249999999999999, subjectivity=0.19375)",-0.00625,0.19375,Egypt
"According to the former chair of Israel's Knesset Foreign Affairs and Defense Committee, Yuval Steinitz, the Egyptian Air Force has roughly the same number of modern warplanes as the Israeli Air Force and far more Western tanks, artillery, anti-aircraft batteries and warships than the IDF","Sentiment(polarity=0.071875, subjectivity=0.30625)",0.071875,0.30625,Egypt
"The United States provides Egypt with annual military assistance, which in 2015 amounted to US$1","Sentiment(polarity=-0.1, subjectivity=0.1)",-0.1,0.1,Egypt
The Egyptian military has dozens of factories manufacturing weapons as well as consumer goods,"Sentiment(polarity=-0.1, subjectivity=0.1)",-0.1,0.1,Egypt
The permanent headquarters of the Arab League are located in Cairo and the body's secretary general has traditionally been Egyptian,"Sentiment(polarity=0.02500000000000001, subjectivity=0.625)",0.025,0.625,Egypt
"Following the 1973 war and the subsequent peace treaty, Egypt became the first Arab nation to establish diplomatic relations with Israel","Sentiment(polarity=0.08333333333333333, subjectivity=0.16111111111111112)",0.083333333,0.161111111,Egypt
"Ties between Egypt and other non-Arab Middle Eastern nations, including Iran and Turkey, have often been strained","Sentiment(polarity=-0.0625, subjectivity=0.1875)",-0.0625,0.1875,Egypt
Egypt is a founding member of the Non-Aligned Movement and the United Nations,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"In 2008, Egypt was estimated to have two million African refugees, including over 20,000 Sudanese nationals registered with UNHCR as refugees fleeing armed conflict or asylum seekers","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
Egypt is divided into 27 governorates,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"Egypt's economy depends mainly on agriculture, media, petroleum imports, natural gas, and tourism; there are also more than three million Egyptians working abroad, mainly in Libya, Saudi Arabia, the Persian Gulf and Europe","Sentiment(polarity=0.2333333333333333, subjectivity=0.39166666666666666)",0.233333333,0.391666667,Egypt
The government has invested in communications and physical infrastructure,"Sentiment(polarity=0.0, subjectivity=0.14285714285714285)",0,0.142857143,Egypt
"Egypt has a developed energy market based on coal, oil, natural gas, and hydro power","Sentiment(polarity=0.1, subjectivity=0.35)",0.1,0.35,Egypt
"Economic conditions have started to improve considerably, after a period of stagnation, due to the adoption of more liberal economic policies by the government as well as increased revenues from tourism and a booming stock market","Sentiment(polarity=0.175, subjectivity=0.345)",0.175,0.345,Egypt
"Foreign direct investment (FDI) in Egypt increased considerably before the removal of Hosni Mubarak, exceeding $6 billion in 2006, due to economic liberalisation and privatisation measures taken by minister of investment Mahmoud Mohieddin","Sentiment(polarity=0.030000000000000006, subjectivity=0.31)",0.03,0.31,Egypt
"Although one of the main obstacles still facing the Egyptian economy is the limited trickle down of wealth to the average population, many Egyptians criticise their government for higher prices of basic goods while their standards of living or purchasing power remains relatively stagnant","Sentiment(polarity=0.05440917107583774, subjectivity=0.2544532627865961)",0.054409171,0.254453263,Egypt
Egypt's most prominent multinational companies are the Orascom Group and Raya Contact Center,"Sentiment(polarity=0.3, subjectivity=0.5333333333333333)",0.3,0.533333333,Egypt
An estimated 2,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"Egyptian society is moderately unequal in terms of income distribution, with an estimated 35–40% of Egypt's population earning less than the equivalent of $2 a day, while only around 2–3% may be considered wealthy","Sentiment(polarity=0.08333333333333334, subjectivity=0.6916666666666667)",0.083333333,0.691666667,Egypt
Tourism is one of the most important sectors in Egypt's economy,"Sentiment(polarity=0.45, subjectivity=0.75)",0.45,0.75,Egypt
The Giza Necropolis is one of Egypt's best-known tourist attractions; it is the only one of the Seven Wonders of the Ancient World still in existence,"Sentiment(polarity=0.0, subjectivity=1.0)",0,1,Egypt
"Egypt's beaches on the Mediterranean and the Red Sea, which extend to over 3,000 kilometres (1,900 miles), are also popular tourist destinations; the Gulf of Aqaba beaches, Safaga, Sharm el-Sheikh, Hurghada, Luxor, Dahab, Ras Sidr and Marsa Alam are popular sites","Sentiment(polarity=0.39999999999999997, subjectivity=0.6)",0.4,0.6,Egypt
"Egypt produced 691,000 bbl/d of oil and 2,141","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"Egypt is currently planning to build its first nuclear power plant in El Dabaa, in the northern part of the country, with $25 billion in Russian financing","Sentiment(polarity=0.08333333333333333, subjectivity=0.24444444444444446)",0.083333333,0.244444444,Egypt
Transport in Egypt is centred around Cairo and largely follows the pattern of settlement along the Nile,"Sentiment(polarity=0.21428571428571427, subjectivity=0.42857142857142855)",0.214285714,0.428571429,Egypt
 The Cairo Metro in Egypt is the first of only two full-fledged metro systems in Africa and the Arab World,"Sentiment(polarity=0.2833333333333333, subjectivity=0.7444444444444445)",0.283333333,0.744444444,Egypt
"EgyptAir, which is now the country's flag carrier and largest airline, was founded in 1932 by Egyptian industrialist Talaat Harb, today owned by the Egyptian government","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"The Suez Canal is an artificial sea-level waterway in Egypt considered the most important centre of the maritime transport in the Middle East, connecting the Mediterranean Sea and the Red Sea","Sentiment(polarity=0.06000000000000001, subjectivity=0.5)",0.06,0.5,Egypt
The canal is 193,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
On 26 August 2014 a proposal was made for opening a New Suez Canal,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.136363636,0.454545455,Egypt
The piped water supply in Egypt increased between 1990 and 2010 from 89% to 100% in urban areas and from 39% to 93% in rural areas despite rapid population growth,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"Partly because of low sanitation coverage about 17,000 children die each year because of diarrhoea","Sentiment(polarity=0.0, subjectivity=0.3)",0,0.3,Egypt
"Due to the absence of appreciable rainfall, Egypt's agriculture depends entirely on irrigation","Sentiment(polarity=-0.04583333333333334, subjectivity=0.3333333333333333)",-0.045833333,0.333333333,Egypt
"In the Nile valley and delta, almost 33,600 square kilometres (13,000 sq mi) of land benefit from these irrigation waters producing on average 1","Sentiment(polarity=-0.15, subjectivity=0.39999999999999997)",-0.15,0.4,Egypt
"Egypt is the most populated country in the Arab world and the third most populous on the African continent, with about 95 million inhabitants as of 2017[update]","Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25,Egypt
