sentence,sentiment,polarity,subjectivity,country
"In general, apart from the southeast regions (pre-Saharan and desert areas), Morocco's climate and geography are very similar to the Iberian peninsula","Sentiment(polarity=0.02500000000000001, subjectivity=0.51)",0.025,0.51,Morocco
"South of Agadir and east of Jerada near the Algerian borders, arid and desert climate starts to prevail","Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4,Morocco
"Due to Morocco's proximity to the Sahara desert and the North Sea of the Atlantic Ocean, two phenomena occur to influence the regional seasonal temperatures, either by raising temperatures by 7–8 degrees Celsius when sirocco blows from the east creating heatwaves, or by lowering temperatures by 7–8 degrees Celsius when cold damp air blows from the northwest, creating a coldwave or cold spell","Sentiment(polarity=-0.44166666666666665, subjectivity=0.7916666666666666)",-0.441666667,0.791666667,Morocco
"Countries or regions that share the same climatic characteristics with Morocco are the state of California (USA), Portugal, Spain and Algeria","Sentiment(polarity=0.0, subjectivity=0.125)",0,0.125,Morocco
Annual rainfall in Morocco is different according to regions,"Sentiment(polarity=0.0, subjectivity=0.6)",0,0.6,Morocco
"Botanically speaking, Morocco enjoys a great variety of vegetation, from lush large forests of conifer and oak trees typical of the western Mediterranean countries (Morocco, Algeria, Italy, Spain, France and Portugal), to shrubs and acacias further south","Sentiment(polarity=0.15793650793650796, subjectivity=0.4130952380952381)",0.157936508,0.413095238,Morocco
Morocco's weather is one of the most pristine in terms of the four-season experience,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,Morocco
Morocco has a wide range of biodiversity,"Sentiment(polarity=-0.1, subjectivity=0.4)",-0.1,0.4,Morocco
"The Barbary lion, hunted to extinction in the wild, was a subspecies native to Morocco and is a national emblem","Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4,Morocco
"The Barbary macaque, a primate endemic to Morocco and Algeria, is also facing extinction due to offtake for trade[61] human interruption, urbanisation, wood and real estate expansion that diminish forested area – the macaque's habitat","Sentiment(polarity=0.025000000000000005, subjectivity=0.25833333333333336)",0.025,0.258333333,Morocco
"Trade of animals and plants for food, pets, medicinal purposes, souvenirs and photo props is common across Morocco, despite laws making much of it illegal","Sentiment(polarity=-0.4, subjectivity=0.5)",-0.4,0.5,Morocco
Morocco was an authoritarian regime according to the Democracy Index of 2014,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
"Following the March 1998 elections, a coalition government headed by opposition socialist leader Abderrahmane Youssoufi and composed largely of ministers drawn from opposition parties, was formed","Sentiment(polarity=0.10714285714285714, subjectivity=0.2642857142857143)",0.107142857,0.264285714,Morocco
The Moroccan Constitution provides for a monarchy with a Parliament and an independent judiciary,"Sentiment(polarity=0.0, subjectivity=0.125)",0,0.125,Morocco
"The constitution grants the king honorific powers; he is both the secular political leader and the ""Commander of the Faithful"" as a direct descendant of the Prophet Mohammed","Sentiment(polarity=0.05, subjectivity=0.25)",0.05,0.25,Morocco
"The previous constitution of 1996 theoretically allowed the king to terminate the tenure of any minister, and after consultation with the heads of the higher and lower Assemblies, to dissolve the Parliament, suspend the constitution, call for new elections, or rule by decree","Sentiment(polarity=0.054924242424242424, subjectivity=0.3053030303030303)",0.054924242,0.30530303,Morocco
"Since the constitutional reform of 1996, the bicameral legislature consists of two chambers","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
"The Parliament's powers, though still relatively limited, were expanded under the 1992 and 1996 and even further in the 2011 constitutional revisions and include budgetary matters, approving bills, questioning ministers, and establishing ad hoc commissions of inquiry to investigate the government's actions","Sentiment(polarity=-0.03571428571428571, subjectivity=0.3214285714285714)",-0.035714286,0.321428571,Morocco
"The latest parliamentary elections were held on November 25, 2011, and were considered by some neutral observers to be mostly free and fair","Sentiment(polarity=0.5333333333333333, subjectivity=0.8666666666666667)",0.533333333,0.866666667,Morocco
"Compulsory military service in Morocco has been officially suspended since September 2006, and Morocco's reserve obligation lasts until age 50","Sentiment(polarity=-0.1, subjectivity=0.1)",-0.1,0.1,Morocco
"The UN maintains a small observer force in Western Sahara, where a large number of Morocco's troops are stationed","Sentiment(polarity=-0.01190476190476191, subjectivity=0.27619047619047615)",-0.011904762,0.276190476,Morocco
"Morocco is a member of the United Nations and belongs to the African Union (AU), Arab League, Arab Maghreb Union (UMA), Organisation of Islamic Cooperation (OIC), the Non-Aligned Movement and the Community of Sahel–Saharan States (CEN_SAD)","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
Morocco was the only African state not to be a member of the African Union due to its unilateral withdrawal on 12 November 1984 over the admission of the Sahrawi Arab Democratic Republic in 1982 by the African Union (then called Organisation of African Unity) as a full member without the organisation of a referendum of self-determination in the disputed territory of Western Sahara,"Sentiment(polarity=-0.030555555555555558, subjectivity=0.2916666666666667)",-0.030555556,0.291666667,Morocco
A dispute with Spain in 2002 over the small island of Perejil revived the issue of the sovereignty of Melilla and Ceuta,"Sentiment(polarity=-0.25, subjectivity=0.4)",-0.25,0.4,Morocco
Morocco has been given the status of major non-NATO ally by the US government,"Sentiment(polarity=0.0625, subjectivity=0.5)",0.0625,0.5,Morocco
Morocco is included in the European Union's European Neighbourhood Policy (ENP) which aims at bringing the EU and its neighbours closer,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
"Due to the conflict over Western Sahara, the status of the Saguia el-Hamra and Río de Oro regions is disputed","Sentiment(polarity=-0.0625, subjectivity=0.1875)",-0.0625,0.1875,Morocco
"Part of the territory, the Free Zone, is a mostly uninhabited area that the Polisario Front controls as the Sahrawi Arab Democratic Republic","Sentiment(polarity=0.45, subjectivity=0.65)",0.45,0.65,Morocco
"In 2006, the government of Morocco has suggested autonomous status for the region, through the Moroccan Royal Advisory Council for Saharan Affairs (CORCAS)","Sentiment(polarity=0.4, subjectivity=0.7)",0.4,0.7,Morocco
"Morocco is officially divided into 12 regions,[75] which, in turn, are subdivided into 62 provinces and 13 prefectures","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
"Regions
","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
"During the early 1960s to the late 1980s, under the leadership of Hassan II, Morocco had one of the worst human rights record in both Africa and the world","Sentiment(polarity=-0.3, subjectivity=0.5)",-0.3,0.5,Morocco
"According to Human Rights Watch annual report 2016, Moroccan authorities restricted the rights to peaceful expression, association and assembly through several laws","Sentiment(polarity=0.08333333333333333, subjectivity=0.19999999999999998)",0.083333333,0.2,Morocco
"Homosexual acts are illegal in Morocco, and can be punishable by six months to three years of imprisonment","Sentiment(polarity=-0.5, subjectivity=0.5)",-0.5,0.5,Morocco
Morocco's economy is considered a relatively liberal economy governed by the law of supply and demand,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
"Government reforms and steady yearly growth in the region of 4–5% from 2000 to 2007, including 4","Sentiment(polarity=0.16666666666666666, subjectivity=0.5)",0.166666667,0.5,Morocco
"The services sector accounts for just over half of GDP and industry, made up of mining, construction and manufacturing, is an additional quarter","Sentiment(polarity=-0.16666666666666666, subjectivity=0.16666666666666666)",-0.166666667,0.166666667,Morocco
Tourism is one of the most important sectors in Moroccan economy,"Sentiment(polarity=0.45, subjectivity=0.75)",0.45,0.75,Morocco
"Large government sponsored marketing campaigns to attract tourists advertised Morocco as a cheap and exotic, yet safe, place for tourists","Sentiment(polarity=0.4035714285714286, subjectivity=0.6571428571428571)",0.403571429,0.657142857,Morocco
"Since air services between Morocco and Algeria have been established, many Algerians have gone to Morocco to shop and visit family and friends","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,Morocco
"Tourism is increasingly focused on Morocco's culture, such as its ancient cities","Sentiment(polarity=0.0, subjectivity=0.5)",0,0.5,Morocco
"Casablanca is the major cruise port in Morocco, and has the best developed market for tourists in Morocco, Marrakech in central Morocco is a popular tourist destination, but is more popular among tourists for one- and two-day excursions that provide a taste of Morocco's history and culture","Sentiment(polarity=0.4089285714285715, subjectivity=0.5214285714285715)",0.408928571,0.521428571,Morocco
"As of 2006[update], activity and adventure tourism in the Atlas and Rif Mountains are the fastest growth area in Moroccan tourism","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
Agriculture accounts for around 14% of GDP and employs 40–45% of the Moroccan working population,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
"The major resources of the Moroccan economy are agriculture, phosphates, and tourism","Sentiment(polarity=0.0625, subjectivity=0.5)",0.0625,0.5,Morocco
Morocco suffers both from unemployment (9,"Sentiment(polarity=-0.6, subjectivity=0.7)",-0.6,0.7,Morocco
"Although Morocco runs a structural trade deficit, this is typically offset by substantial services earnings from tourism and large remittance inflows from the diaspora, and the country normally runs a small current-account surplus","Sentiment(polarity=-0.013095238095238097, subjectivity=0.49464285714285716)",-0.013095238,0.494642857,Morocco
"
","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
"According to the Global Competitiveness Report of 2019, Morocco Ranked 32nd in the world in terms of Roads, 16th in Sea, 45th in Air and 64th in Railways","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
"Modern infrastructure development, such as ports, airports, and rail links, is a top government priority","Sentiment(polarity=0.2333333333333333, subjectivity=0.43333333333333335)",0.233333333,0.433333333,Morocco
Morocco has one of the best road systems on the continent,"Sentiment(polarity=1.0, subjectivity=0.3)",1,0.3,Morocco
"In 2014, Morocco began the construction of the first high-speed railway system in Africa linking the cities of Tangiers and Casablanca","Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.333333333,Morocco
"Morocco also has the largest port in Africa and the Mediterranean called Tanger-Med, which is ranked the 18th in the world with a handling capacity of over 9 million containers","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
"
","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
"In 2008, about 56% of Morocco's electricity supply was provided by coal","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
"Morocco has embarked upon the construction of large solar energy farms to lessen dependence on fossil fuels, and to eventually export electricity to Europe","Sentiment(polarity=0.21428571428571427, subjectivity=0.42857142857142855)",0.214285714,0.428571429,Morocco
"Since the 7th century, Cannabis has been cultivated in the Rif Region","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
Water supply and sanitation in Morocco is provided by a wide array of utilities,"Sentiment(polarity=-0.1, subjectivity=0.4)",-0.1,0.4,Morocco
"There have been substantial improvements in access to water supply, and to a lesser extent to sanitation, over the past fifteen years","Sentiment(polarity=-0.125, subjectivity=0.375)",-0.125,0.375,Morocco
The Moroccan government has been implementing reforms to improve the quality of education and make research more responsive to socio-economic needs,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,Morocco
"The Moroccan Innovation Strategy was launched at the country's first National Innovation Summit in June 2009 by the Ministry of Industry, Commerce, Investment and the Digital Economy","Sentiment(polarity=0.125, subjectivity=0.16666666666666666)",0.125,0.166666667,Morocco
"The Ministry of Higher Education and Scientific Research is supporting research in advanced technologies and the development of innovative cities in Fez, Rabat and Marrakesh","Sentiment(polarity=0.35, subjectivity=0.5875)",0.35,0.5875,Morocco
"As of 2015, Morocco had three technoparks","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
"In 2012, the Hassan II Academy of Science and Technology identified a number of sectors where Morocco has a comparative advantage and skilled human capital, including mining, fisheries, food chemistry and new technologies","Sentiment(polarity=0.21212121212121213, subjectivity=0.3515151515151515)",0.212121212,0.351515152,Morocco
"On 20 May 2015, less than a year after its inception, the Higher Council for Education, Training and Scientific Research presented a report to the king offering a Vision for Education in Morocco 2015–2030","Sentiment(polarity=0.04166666666666667, subjectivity=0.2833333333333333)",0.041666667,0.283333333,Morocco
"
Morocco has a population of around 36,029,093 inhabitants (2018 est","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
It is estimated that between 41%[115] to 80% of residents have Berber ancestral origins,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
"According to the 2014 Morocco population census, there were around 84,000 immigrants in the country","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
"Morocco has a large diaspora, most of which is located in France, which has reportedly over one million Moroccans of up to the third generation","Sentiment(polarity=0.2380952380952381, subjectivity=0.30952380952380953)",0.238095238,0.30952381,Morocco
"The religious affiliation in the country was estimated by the Pew Forum in 2010 as 99% Muslim, with all remaining groups accounting for less than 1% of the population","Sentiment(polarity=-0.08333333333333333, subjectivity=0.15833333333333333)",-0.083333333,0.158333333,Morocco
"Christians are estimated at 1% (~380,000) of the Moroccan population","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
"The most recent estimates put the size of the Casablanca Jewish community at about 2,500,[131] and the Rabat and Marrakesh Jewish communities at about 100 members each","Sentiment(polarity=0.125, subjectivity=0.1875)",0.125,0.1875,Morocco
Morocco's official languages are Arabic and Berber,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
"French is widely used in governmental institutions, media, mid-size and large companies, international commerce with French-speaking countries, and often in international diplomacy","Sentiment(polarity=0.022857142857142854, subjectivity=0.1657142857142857)",0.022857143,0.165714286,Morocco
"According to the 2004 census, 2","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
"According to Ethnologue, as of 2016, there are 1,536,590 individuals (or approximately 4","Sentiment(polarity=-0.4, subjectivity=0.6)",-0.4,0.6,Morocco
"After Morocco declared independence in 1956, French and Arabic became the main languages of administration and education, causing the role of Spanish to decline","Sentiment(polarity=0.05555555555555555, subjectivity=0.1111111111111111)",0.055555556,0.111111111,Morocco
"According to a 2012 study by the Government of Spain, 98% of Moroccans spoke Moroccan Arabic, 63% spoke French, 43% Amazigh, 14% spoke English, and 10% spoke Spanish","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
Morocco is a country with a rich culture and civilisation,"Sentiment(polarity=0.375, subjectivity=0.75)",0.375,0.75,Morocco
"Since independence, a veritable blossoming has taken place in painting and sculpture, popular music, amateur theatre, and filmmaking","Sentiment(polarity=0.175, subjectivity=0.575)",0.175,0.575,Morocco
"Each region possesses its own specificities, thus contributing to the national culture and to the legacy of civilization","Sentiment(polarity=0.6, subjectivity=1.0)",0.6,1,Morocco
"Culturally speaking, Morocco has always been successful in combining its Berber, Jewish and Arabic cultural heritage with external influences such as the French and the Spanish and, during the last decades, the Anglo-American lifestyles","Sentiment(polarity=0.10555555555555556, subjectivity=0.20185185185185187)",0.105555556,0.201851852,Morocco
The indigenous Berber people and a series of foreign invaders as well as religious and cultural influences have shaped Morocco's architectural styles,"Sentiment(polarity=-0.008333333333333331, subjectivity=0.15833333333333333)",-0.008333333,0.158333333,Morocco
"Influences from the Arab world, Spain, Portugal and France are seen in Moroccan architecture, both on their own and blended with Berber and Islamic styles","Sentiment(polarity=0.6, subjectivity=1.0)",0.6,1,Morocco
"Moroccan literature is written in Arabic, Berber and French","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
Modern Moroccan literature began in the 1930s,"Sentiment(polarity=0.2, subjectivity=0.3)",0.2,0.3,Morocco
"The second generation was the one that played an important role in the transition to independence with writers like Abdelkrim Ghallab (1919–2006), Allal al-Fassi (1910–1974) and Mohammed al-Mokhtar Soussi (1900–1963)","Sentiment(polarity=0.2, subjectivity=0.5)",0.2,0.5,Morocco
"During the 1950s and 1960s, Morocco was a refuge and artistic centre and attracted writers as Paul Bowles, Tennessee Williams and William S","Sentiment(polarity=0.3333333333333333, subjectivity=1.0)",0.333333333,1,Morocco
"Moroccan music is of Arabic, Berber and sub-Saharan origins","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
Morocco is home to Andalusian classical music that is found throughout Northwest Africa,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
Aita is a Bedouin musical style sung in the countryside,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
"Chaabi (""popular"") is a music consisting of numerous varieties which are descended from the multifarious forms of Moroccan folk music","Sentiment(polarity=0.3, subjectivity=0.7)",0.3,0.7,Morocco
"Popular Western forms of music are becoming increasingly popular in Morocco, such as fusion, rock, country, metal and, in particular, hip hop","Sentiment(polarity=0.30277777777777776, subjectivity=0.5805555555555556)",0.302777778,0.580555556,Morocco
"Morocco participated in the 1980 Eurovision Song Contest, where it finished in the penultimate position","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
"Cinema in Morocco has a long history, stretching back over a century to the filming of Le chevrier Marocain (""The Moroccan Goatherd"") by Louis Lumière in 1897","Sentiment(polarity=-0.025, subjectivity=0.2)",-0.025,0.2,Morocco
"In 1952, Orson Welles' Othello won the Palme d'Or at the Cannes Film Festival under the Moroccan flag","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
"In 1968, the first Mediterranean Film Festival was held in Tangier","Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.333333333,Morocco
Moroccan cuisine is considered as one of the most diversified cuisines in the world,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,Morocco
Spices are used extensively in Moroccan cuisine,"Sentiment(polarity=0.0, subjectivity=0.3333333333333333)",0,0.333333333,Morocco
"Beef is the most commonly eaten red meat in Morocco, usually eaten in a Tagine with vegetables or legumes","Sentiment(polarity=-0.012499999999999997, subjectivity=0.3125)",-0.0125,0.3125,Morocco
"Among the most famous Moroccan dishes are Couscous, Pastilla (also spelled Bsteeya or Bestilla), Tajine, Tanjia and Harira","Sentiment(polarity=0.5, subjectivity=0.75)",0.5,0.75,Morocco
A big part of the daily meal is bread,"Sentiment(polarity=0.0, subjectivity=0.05)",0,0.05,Morocco
"The most popular drink is ""atai"", green tea with mint leaves and other ingredients","Sentiment(polarity=0.19375000000000003, subjectivity=0.51875)",0.19375,0.51875,Morocco
"Football is the country's most popular sport, popular among the urban youth in particular","Sentiment(polarity=0.3733333333333334, subjectivity=0.5266666666666666)",0.373333333,0.526666667,Morocco
"At the 1984 Olympic Games, two Moroccans won gold medals in track and field","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
"Spectator sports in Morocco traditionally centered on the art of horsemanship until European sports—football, polo, swimming, and tennis—were introduced at the end of the 19th century","Sentiment(polarity=0.0, subjectivity=0.375)",0,0.375,Morocco
Kickboxing is also popular in Morocco,"Sentiment(polarity=0.6, subjectivity=0.9)",0.6,0.9,Morocco
Education in Morocco is free and compulsory through primary school,"Sentiment(polarity=0.4, subjectivity=0.65)",0.4,0.65,Morocco
"Morocco has more than four dozen universities, institutes of higher learning, and polytechnics dispersed at urban centres throughout the country","Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.333333333,Morocco
"The al-Qarawiyin University, founded by Fatima al-Fihri in the city of Fez in 859 as a madrasa,[157] is considered by some sources, including UNESCO, to be the ""oldest university of the world""","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Morocco
