sentence,sentiment,polarity,subjectivity,country
"On the Eastern side, Cyrenaica's first Christian communities were established by the time of the Emperor Claudius","Sentiment(polarity=0.125, subjectivity=0.16666666666666666)",0.125,0.166666667,Libya
"The decline of the Roman Empire saw the classical cities fall into ruin, a process hastened by the Vandals' destructive sweep through North Africa in the 5th century","Sentiment(polarity=-0.3, subjectivity=0.3)",-0.3,0.3,Libya
"Under the command of 'Amr ibn al-'As, the Rashidun army conquered Cyrenaica","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
"For the next several decades, Libya was under the purview of the Umayyad Caliph of Damascus until the Abbasids overthrew the Umayyads in 750, and Libya came under the rule of Baghdad","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
"Ibn Ziri's Berber Zirid dynasty ultimately broke away from the Shiite Fatimids, and recognised the Sunni Abbasids of Baghdad as rightful Caliphs","Sentiment(polarity=0.0, subjectivity=1.0)",0,1,Libya
"Zirid rule in Tripolitania was short-lived though, and already in 1001 the Berbers of the Banu Khazrun broke away","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
"After weakening control of Abbasids, Cyrenaica was under Egypt based states such as Tulunids, Ikhshidids, Ayyubids and Mamluks before Ottoman conquest in 1517","Sentiment(polarity=0.0, subjectivity=0.5)",0,0.5,Libya
"After a successful invasion of Tripoli by Habsburg Spain in 1510,[41] and its handover to the Knights of St","Sentiment(polarity=0.75, subjectivity=0.95)",0.75,0.95,Libya
"In time, real power came to rest with the pasha's corps of janissaries","Sentiment(polarity=0.2, subjectivity=0.30000000000000004)",0.2,0.3,Libya
"Lacking direction from the Ottoman government, Tripoli lapsed into a period of military anarchy during which coup followed coup and few deys survived in office more than a year","Sentiment(polarity=0.06666666666666665, subjectivity=0.2333333333333333)",0.066666667,0.233333333,Libya
"In the early 19th century war broke out between the United States and Tripolitania, and a series of battles ensued in what came to be known as the First Barbary War and the Second Barbary War","Sentiment(polarity=0.11666666666666665, subjectivity=0.2111111111111111)",0.116666667,0.211111111,Libya
"Ottoman Sultan Mahmud II sent in troops ostensibly to restore order, marking the end of both the Karamanli dynasty and an independent Tripolitania","Sentiment(polarity=0.0, subjectivity=0.125)",0,0.125,Libya
"After the Italo-Turkish War (1911–1912), Italy simultaneously turned the three regions into colonies","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
"In 1934, Italy adopted the name ""Libya"" (used by the Ancient Greeks and Romans for all of North Africa, except Egypt) as the official name of the colony (made up of the three provinces of Cyrenaica, Tripolitania and Fezzan)","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
"Idris al-Mahdi as-Senussi (later King Idris I), Emir of Cyrenaica, led the Libyan resistance to Italian occupation between the two world wars","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
"In 1934 the governor-general Balbo created the political entity called ""Libya"", with Tripoli as its capital","Sentiment(polarity=0.0, subjectivity=0.1)",0,0.1,Libya
"In June 1940, Italy entered World War II","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
"From 1943 to 1951, Libya was under Allied occupation","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
"On 24 December 1951, Libya declared its independence as the United Kingdom of Libya, a constitutional and hereditary monarchy under King Idris, Libya's only monarch","Sentiment(polarity=0.0, subjectivity=1.0)",0,1,Libya
"On 1 September 1969, a group of rebel military officers led by Muammar Gaddafi launched a coup d'état against King Idris, which became known as the Al Fateh Revolution","Sentiment(polarity=-0.1, subjectivity=0.1)",-0.1,0.1,Libya
"Gaddafi also wanted to combat the strict social restrictions that had been imposed on women by the previous regime, establishing the Revolutionary Women's Formation to encourage reform","Sentiment(polarity=-0.06666666666666667, subjectivity=0.11666666666666667)",-0.066666667,0.116666667,Libya
"On 25 October 1975, a coup attempt was launched by some 20 military officers, mostly from the city of Misrata","Sentiment(polarity=0.2, subjectivity=0.3)",0.2,0.3,Libya
"In February 1977, Libya started delivering military supplies to Goukouni Oueddei and the People's Armed Forces in Chad","Sentiment(polarity=-0.1, subjectivity=0.1)",-0.1,0.1,Libya
"From 1977 onward, per capita income in the country rose to more than US$11,000, the fifth-highest in Africa,[69] while the Human Development Index became the highest in Africa and greater than that of Saudi Arabia","Sentiment(polarity=0.4, subjectivity=0.5125)",0.4,0.5125,Libya
"Much of Libya's income from oil, which soared in the 1970s, was spent on arms purchases and on sponsoring dozens of paramilitaries and terrorist groups around the world","Sentiment(polarity=0.05, subjectivity=0.15000000000000002)",0.05,0.15,Libya
"After the Arab Spring movements overturned the rulers of Tunisia and Egypt, Libya experienced a full-scale revolt beginning on 17 February 2011","Sentiment(polarity=0.8, subjectivity=0.9)",0.8,0.9,Libya
"Pro-Gaddaffi forces were able to respond militarily to rebel pushes in Western Libya and launched a counterattack along the coast toward Benghazi, the de facto centre of the uprising","Sentiment(polarity=0.13333333333333333, subjectivity=0.24166666666666667)",0.133333333,0.241666667,Libya
"Organizations of the United Nations, including United Nations Secretary General Ban Ki-moon[84] and the United Nations Human Rights Council, condemned the crackdown as violating international law, with the latter body expelling Libya outright in an unprecedented action","Sentiment(polarity=0.125, subjectivity=0.26666666666666666)",0.125,0.266666667,Libya
"On 17 March 2011 the UN Security Council passed Resolution 1973,[87] with a 10–0 vote and five abstentions including Russia, China, India, Brazil and Germany","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
"In the weeks that followed, American forces were in the forefront of NATO operations against Libya","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
"By 22 August 2011, rebel fighters had entered Tripoli and occupied Green Square,[93] which they renamed Martyrs' Square in honour of those killed since 17 February 2011","Sentiment(polarity=-0.2, subjectivity=0.15)",-0.2,0.15,Libya
"At least 30,000 Libyans died in the civil war","Sentiment(polarity=-0.3, subjectivity=0.4)",-0.3,0.4,Libya
"Since the defeat of loyalist forces, Libya has been torn among numerous rival, armed militias affiliated with distinct regions, cities and tribes, while the central government has been weak and unable effectively to exert its authority over the country","Sentiment(polarity=0.00416666666666667, subjectivity=0.4958333333333333)",0.004166667,0.495833333,Libya
"On 25 August 2012, in what Reuters reported as ""the most blatant sectarian attack"" since the end of the civil war, unnamed organized assailants bulldozed a Sufi mosque with graves, in broad daylight in the center of the Libyan capital Tripoli","Sentiment(polarity=-0.009375000000000001, subjectivity=0.353125)",-0.009375,0.353125,Libya
"On 11 September 2012, Islamist militants mounted a surprise attack on the American consulate in Benghazi, killing the U","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
"On 7 October 2012, Libya's Prime Minister-elect Mustafa A","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
"In June 2014, elections were held to the House of Representatives, a new legislative body intended to take over from the General National Congress","Sentiment(polarity=0.09318181818181819, subjectivity=0.4772727272727273)",0.093181818,0.477272727,Libya
Libya has been riven by conflict between the rival parliaments since mid-2014,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
"In January 2015, meetings were held with the aim to find a peaceful agreement between the rival parties in Libya","Sentiment(polarity=0.25, subjectivity=0.5)",0.25,0.5,Libya
"During 2015 an extended series of diplomatic meetings and peace negotiations were supported by the United Nations, as conducted by the Special Representative of the Secretary-General (SRSG), Spanish diplomat Bernardino Leon","Sentiment(polarity=0.17857142857142858, subjectivity=0.2857142857142857)",0.178571429,0.285714286,Libya
"In July 2015 SRSG Leon reported to the UN Security Council on the progress of the negotiations, which at that point had just achieved a political agreement on 11 July setting out ""a comprehensive framework…includ[ing] guiding principles…institutions and decision-making mechanisms to guide the transition until the adoption of a permanent constitution","Sentiment(polarity=0.0, subjectivity=0.1)",0,0.1,Libya
"Also in 2015, as part of the ongoing support from the international community, the UN Human Rights Council requested a report about the Libyan situation[125][126] and the High Commissioner for Human Rights, Zeid Ra’ad Al Hussein, established an investigative body (OIOL) to report on human rights and rebuilding the Libyan justice system","Sentiment(polarity=0.032, subjectivity=0.16799999999999998)",0.032,0.168,Libya
Chaos-ridden Libya has emerged as a major transit point for people trying to reach Europe,"Sentiment(polarity=0.0625, subjectivity=0.5)",0.0625,0.5,Libya
In May 2018 Libya's rival leaders agreed to hold parliamentary and presidential elections following a meeting in Paris,"Sentiment(polarity=0.0, subjectivity=0.1)",0,0.1,Libya
"In April 2019, Khalifa Haftar launched Operation Flood of Dignity, in an offensive by the Libyan National Army aimed to seize Western territories from the Government of National Accord (GNA)","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
"In June 2019, forces allied to Libya's UN-recognized Government of National Accord successfully captured Gharyan, a strategic town where military commander Khalifa Haftar and his fighters were based","Sentiment(polarity=0.325, subjectivity=0.525)",0.325,0.525,Libya
"Libya extends over 1,759,540 square kilometres (679,362 sq mi), making it the 16th largest nation in the world by size","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
"At 1,770 kilometres (1,100 mi), Libya's coastline is the longest of any African country bordering the Mediterranean","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
"Natural hazards come in the form of hot, dry, dust-laden sirocco (known in Libya as the gibli)","Sentiment(polarity=0.09444444444444444, subjectivity=0.6166666666666667)",0.094444444,0.616666667,Libya
"The Libyan Desert, which covers much of Libya, is one of the most arid and sun-baked places on earth","Sentiment(polarity=0.35, subjectivity=0.35)",0.35,0.35,Libya
"Likewise, the temperature in the Libyan Desert can be extreme; on 13 September 1922, the town of 'Aziziya, which is located southwest of Tripoli, recorded an air temperature of 58 °C (136","Sentiment(polarity=-0.125, subjectivity=1.0)",-0.125,1,Libya
"There are a few scattered uninhabited small oases, usually linked to the major depressions, where water can be found by digging to a few feet in depth","Sentiment(polarity=-0.16749999999999998, subjectivity=0.27)",-0.1675,0.27,Libya
"Slightly further to the south are the massifs of Arkenu, Uweinat, and Kissu","Sentiment(polarity=0.0, subjectivity=0.5)",0,0.5,Libya
The plain to the north of Uweinat is dotted with eroded volcanic features,"Sentiment(polarity=-0.21428571428571427, subjectivity=0.35714285714285715)",-0.214285714,0.357142857,Libya
The legislature of Libya is the unicameral House of Representatives which meets in Tobruk,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
"The former legislature was the General National Congress, which had 200 seats","Sentiment(polarity=0.02500000000000001, subjectivity=0.25)",0.025,0.25,Libya
"On 7 July 2012, Libyans voted in parliamentary elections, the first free elections in almost 40 years","Sentiment(polarity=0.325, subjectivity=0.5666666666666667)",0.325,0.566666667,Libya
"As of January 2013, there was mounting public pressure on the National Congress to set up a drafting body to create a new constitution","Sentiment(polarity=0.06818181818181818, subjectivity=0.2606060606060606)",0.068181818,0.260606061,Libya
On 30 March 2014 General National Congress voted to replace itself with new House of Representatives,"Sentiment(polarity=0.09318181818181819, subjectivity=0.4772727272727273)",0.093181818,0.477272727,Libya
"Following the 2012 elections, Freedom House improved Libya's rating from Not Free to Partly Free, and now considers the country to be an electoral democracy","Sentiment(polarity=0.06666666666666667, subjectivity=0.5666666666666668)",0.066666667,0.566666667,Libya
Gaddafi merged civil and sharia courts in 1973,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
"At a meeting of the European Parliament Committee on Foreign Affairs on 2 December 2014, UN Special Representative Bernardino León described Libya as a non-state","Sentiment(polarity=0.07738095238095238, subjectivity=0.23214285714285712)",0.077380952,0.232142857,Libya
An agreement to form a unified interim government was signed on 17 December 2015,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
Libya's foreign policies have fluctuated since 1951,"Sentiment(polarity=-0.125, subjectivity=0.125)",-0.125,0.125,Libya
"Although the government supported Arab causes, including the Moroccan and Algerian independence movements, it took little active part in the Arab-Israeli dispute or the tumultuous inter-Arab politics of the 1950s and early 1960s","Sentiment(polarity=-0.0736111111111111, subjectivity=0.46666666666666673)",-0.073611111,0.466666667,Libya
"After the 1969 coup, Muammar Gaddafi closed American and British bases and partly nationalized foreign oil and commercial interests in Libya","Sentiment(polarity=-0.045, subjectivity=0.045)",-0.045,0.045,Libya
"Gaddafi was known for backing a number of leaders viewed as anathema to Westernization and political liberalism, including Ugandan President Idi Amin,[160] Central African Emperor Jean-Bédel Bokassa,[161][162] Ethiopian strongman Haile Mariam Mengistu,[162] Liberian President Charles Taylor,[163] and Yugoslav President Slobodan Milošević","Sentiment(polarity=0.0, subjectivity=0.11666666666666665)",0,0.116666667,Libya
"Relations with the West were strained by a series of incidents for most of Gaddafi's rule,[165][166][167] including the killing of London policewoman Yvonne Fletcher, the bombing of a West Berlin nightclub frequented by U","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,Libya
Gaddafi's decision to abandon the pursuit of weapons of mass destruction after the Iraq War saw Iraqi dictator Saddam Hussein overthrown and put on trial led to Libya being hailed as a success for Western soft power initiatives in the War on Terror,"Sentiment(polarity=0.13333333333333333, subjectivity=0.11666666666666665)",0.133333333,0.116666667,Libya
Libya is included in the European Union's European Neighbourhood Policy (ENP) which aims at bringing the EU and its neighbours closer,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
Libya's previous national army was defeated in the Libyan Civil War and disbanded,"Sentiment(polarity=-0.16666666666666666, subjectivity=0.16666666666666666)",-0.166666667,0.166666667,Libya
"As of November 2012, it was deemed to be still in the embryonic stage of development","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
Militias have so far refused to be integrated into a central security force,"Sentiment(polarity=0.05, subjectivity=0.625)",0.05,0.625,Libya
"Historically, the area of Libya was considered three provinces (or states), Tripolitania in the northwest, Barka (Cyrenaica) in the east, and Fezzan in the southwest","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
"Since 2007, Libya has been divided into 22 districts (baladiyat):
","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
"According to Human Rights Watch annual report 2016, journalists are still being targeted by the armed groups in Libya","Sentiment(polarity=0.0, subjectivity=0.1)",0,0.1,Libya
"The Libyan economy depends primarily upon revenues from the oil sector, which account for over half of GDP and 97% of exports","Sentiment(polarity=0.11666666666666668, subjectivity=0.3333333333333333)",0.116666667,0.333333333,Libya
"The World Bank defines Libya as an 'Upper Middle Income Economy', along with only seven other African countries","Sentiment(polarity=-0.025, subjectivity=0.275)",-0.025,0.275,Libya
"Libya faces many structural problems including a lack of institutions, weak governance, and chronic structural unemployment","Sentiment(polarity=0.0625, subjectivity=0.5625)",0.0625,0.5625,Libya
"Unemployment rose from 8% in 2008 to 21% in 2009, according to the census figures","Sentiment(polarity=0.6, subjectivity=0.95)",0.6,0.95,Libya
"Libya imports up to 90% of its cereal consumption requirements, and imports of wheat in 2012/13 was estimated at about 1 million tonnes","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
The country joined OPEC in 1962,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
"In the early 1980s, Libya was one of the wealthiest countries in the world; its GDP per capita was higher than some developed countries","Sentiment(polarity=0.15, subjectivity=0.3666666666666667)",0.15,0.366666667,Libya
In the early 2000s officials of the Jamahiriya era carried out economic reforms to reintegrate Libya into the global economy,"Sentiment(polarity=0.10000000000000002, subjectivity=0.16666666666666666)",0.1,0.166666667,Libya
"Authorities privatized more than 100 government owned companies after 2003 in industries including oil refining, tourism and real estate, of which 29 were 100% foreign owned","Sentiment(polarity=0.19166666666666665, subjectivity=0.30833333333333335)",0.191666667,0.308333333,Libya
"In 2007 Saif al-Islam Gaddafi, the second-eldest son of Muammar Gaddafi, was involved in a green development project called the Green Mountain Sustainable Development Area, which sought to bring tourism to Cyrene and to preserve Greek ruins in the area","Sentiment(polarity=-0.1375, subjectivity=0.2)",-0.1375,0.2,Libya
In August 2011 it was estimated that it would take at least 10 years to rebuild Libya's infrastructure,"Sentiment(polarity=-0.3, subjectivity=0.4)",-0.3,0.4,Libya
"Libya is a large country with a relatively small population, and the population is concentrated very narrowly along the coast","Sentiment(polarity=-0.09857142857142857, subjectivity=0.4495238095238095)",-0.098571429,0.44952381,Libya
"The majority of the Libyan population is today identified as Arab, that is, Arabic-speaking and Arab-cultured","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
"Family life is important for Libyan families, the majority of which live in apartment blocks and other independent housing units, with precise modes of housing depending on their income and wealth","Sentiment(polarity=0.1622727272727273, subjectivity=0.5599999999999999)",0.162272727,0.56,Libya
"According to the UNHCR, there were around 8,000 registered refugees, 5,500 unregistered refugees, and 7,000 asylum seekers of various origins in Libya in January 2013","Sentiment(polarity=0.0, subjectivity=0.5)",0,0.5,Libya
"The original inhabitants of Libya belonged predominantly to various Berber ethnic groups; however, the long series of foreign invasions – particularly by Arabs and Turks – have had a profound and lasting linguistic, cultural, and identity influence on Libya's demographics","Sentiment(polarity=0.07222222222222223, subjectivity=0.36759259259259264)",0.072222222,0.367592593,Libya
"Today, the great majority of Libya's inhabitants are Arabic-speaking Muslims of mixed descent, with many also tracing their ancestry to the Banu Sulaym tribe, beside Turkish and purely Berber ethnicities","Sentiment(polarity=0.37857142857142856, subjectivity=0.5)",0.378571429,0.5,Libya
"Most Italian settlers, at their height numbering over half a million, left after Italian Libya's independence in 1947","Sentiment(polarity=0.06666666666666668, subjectivity=0.13333333333333333)",0.066666667,0.133333333,Libya
"As of 2013[update], the UN estimates that around 12% of Libya's population (upwards of 740,000 people) was made up of foreign migrants","Sentiment(polarity=-0.125, subjectivity=0.125)",-0.125,0.125,Libya
"It is difficult to estimate the total number of immigrants in Libya as there are often differences between census figures, official counts and usually more accurate unofficial estimates","Sentiment(polarity=0.10000000000000002, subjectivity=0.7208333333333333)",0.1,0.720833333,Libya
"If consular records prior to the revolution are used to estimate the immigrant population, as many as 2 million Egyptian migrants were recorded by the Egyptian embassy in Tripoli in 2009, followed by 87,200 Tunisians, and 68,200 Moroccans by their respective embassies","Sentiment(polarity=0.16666666666666666, subjectivity=0.19999999999999998)",0.166666667,0.2,Libya
Libya's native population of Arabs-Berbers as well as Arab migrants of various nationalities collectively make up 97% of the population as of 2014[update],"Sentiment(polarity=0.0, subjectivity=0.5)",0,0.5,Libya
"According to the CIA, the official language of Libya is Arabic","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
"About 97% of the population in Libya are Muslims, most of whom belong to the Sunni branch","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,Libya
"Before the 1930s, the Senussi Sunni Sufi movement was the primary Islamic movement in Libya","Sentiment(polarity=0.4, subjectivity=0.5)",0.4,0.5,Libya
"Since the fall of Gaddafi, ultra-conservative strains of Islam have reasserted themselves in places","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
There are small foreign communities of Christians,"Sentiment(polarity=-0.1875, subjectivity=0.2625)",-0.1875,0.2625,Libya
"The Coptic Church has grown in recent years in Libya, due to the growing immigration of Egyptian Copts to Libya","Sentiment(polarity=-0.0625, subjectivity=0.3125)",-0.0625,0.3125,Libya
"Libya was once the home of one of the oldest Jewish communities in the world, dating back to at least 300 BC","Sentiment(polarity=-0.09999999999999999, subjectivity=0.13333333333333333)",-0.1,0.133333333,Libya
Many Arabic speaking Libyans consider themselves as part of a wider Arab community,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,Libya
Libyans have a heritage in the traditions of the previously nomadic Bedouin Arabic speakers and sedentary Amazigh tribes,"Sentiment(polarity=-0.16666666666666666, subjectivity=0.16666666666666666)",-0.166666667,0.166666667,Libya
"Reflecting the ""nature of giving"" (Arabic: الاحسان‎ Ihsan, Berber languages: ⴰⵏⴰⴽⴽⴰⴼ Anakkaf ), amongst the Libyan people as well as the sense of hospitality, recently the state of Libya made it to the top 20 on the world giving index in 2013","Sentiment(polarity=0.25, subjectivity=0.375)",0.25,0.375,Libya
There are few theaters or art galleries due to the decades of cultural repression under the Qaddafi regime and lack of infrastructure development under the regime of dictatorship,"Sentiment(polarity=-0.075, subjectivity=0.19166666666666665)",-0.075,0.191666667,Libya
"A large number of Libyan television stations are devoted to political review, Islamic topics and cultural phenomena","Sentiment(polarity=0.10476190476190476, subjectivity=0.20952380952380953)",0.104761905,0.20952381,Libya
"Many Libyans frequent the country's beach and they also visit Libya's archaeological sites—especially Leptis Magna, which is widely considered to be one of the best preserved Roman archaeological sites in the world","Sentiment(polarity=0.25, subjectivity=0.25000000000000006)",0.25,0.25,Libya
"Libya's capital, Tripoli, has many museums and archives","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,Libya
"Libyan cuisine is a mixture of the different Italian, Bedouin and traditional Arab culinary influences","Sentiment(polarity=0.0, subjectivity=0.3375)",0,0.3375,Libya
"Common Libyan foods include several variations of red (tomato) sauce based pasta dishes (similar to the Italian Sugo all'arrabbiata dish); rice, usually served with lamb or chicken (typically stewed, fried, grilled, or boiled in-sauce); and couscous, which is steam cooked whilst held over boiling red (tomato) sauce and meat (sometimes also containing courgettes/zucchini and chickpeas), which is typically served along with cucumber slices, lettuce and olives","Sentiment(polarity=-0.14833333333333334, subjectivity=0.30999999999999994)",-0.148333333,0.31,Libya
"Bazeen, a dish made from barley flour and served with red tomato sauce, is customarily eaten communally, with several people sharing the same dish, usually by hand","Sentiment(polarity=-0.0625, subjectivity=0.09375)",-0.0625,0.09375,Libya
"A very common snack eaten by Libyans is known as khubs bi' tun, literally meaning ""bread with tuna fish"", usually served as a baked baguette or pita bread stuffed with tuna fish that has been mixed with harissa (chili sauce) and olive oil","Sentiment(polarity=-0.21333333333333335, subjectivity=0.3833333333333333)",-0.213333333,0.383333333,Libya
"There are four main ingredients of traditional Libyan food: olives (and olive oil), dates, grains and milk","Sentiment(polarity=0.08333333333333333, subjectivity=0.5416666666666666)",0.083333333,0.541666667,Libya
Libya's population includes 1,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
"After Libya's independence in 1951, its first university – the University of Libya – was established in Benghazi by royal decree","Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.333333333,Libya
"Since 1975 the number of universities has grown from two to nine and after their introduction in 1980, the number of higher technical and vocational institutes currently stands at 84 (with 12 public universities)","Sentiment(polarity=0.11000000000000001, subjectivity=0.29333333333333333)",0.11,0.293333333,Libya
"In 2010, spending on healthcare accounted for 3","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
 This article incorporates public domain material from the CIA World Factbook website https://www,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0,0.066666667,Libya
"Coordinates: 27°N 17°E﻿ / ﻿27°N 17°E﻿ / 27; 17
","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Libya
