sentence,sentiment,polarity,subjectivity,country
"Between 65,000 BC and 35,000 BC northern Iraq was home to a Neanderthal culture, archaeological remains of which have been discovered at Shanidar Cave[24]
This same region is also the location of a number of pre-Neolithic cemeteries, dating from approximately 11,000 BC","Sentiment(polarity=-0.13333333333333333, subjectivity=0.24166666666666667)",-0.133333333,0.241666667,Iraq
"Since approximately 10,000 BC, Iraq (alongside Asia Minor and The Levant) was one of centres of a Caucasoid Neolithic culture (known as Pre-Pottery Neolithic A) where agriculture and cattle breeding appeared for the first time in the world","Sentiment(polarity=-0.06666666666666667, subjectivity=0.37777777777777777)",-0.066666667,0.377777778,Iraq
"Further important sites of human advancement were Jarmo (circa 7100 BC),[25] the Halaf culture and Ubaid period (between 6500 BC and 3800 BC)","Sentiment(polarity=0.13333333333333333, subjectivity=0.5333333333333333)",0.133333333,0.533333333,Iraq
"The historical period in Iraq truly begins during the Uruk period (4000 BC to 3100 BC), with the founding of a number of Sumerian cities, and the use of Pictographs, Cylinder seals and mass-produced goods","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"The ""Cradle of Civilization"" is thus a common term for the area comprising modern Iraq as it was home to the earliest known civilisation, the Sumerian civilisation, which arose in the fertile Tigris-Euphrates river valley of southern Iraq in the Chalcolithic (Ubaid period)","Sentiment(polarity=-0.033333333333333326, subjectivity=0.26666666666666666)",-0.033333333,0.266666667,Iraq
"It was here, in the late 4th millennium BC, that the world's first writing system and recorded history itself were born","Sentiment(polarity=-0.024999999999999994, subjectivity=0.4666666666666667)",-0.025,0.466666667,Iraq
The language of the Sumerians is a language isolate,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"The cities to the north like Ashur, Arbela (modern Erbil) and Arrapha (modern Kirkuk) were also extant in what was to be called Assyria from the 25th century BC; however, at this early stage, they were Sumerian ruled administrative centres","Sentiment(polarity=0.16666666666666666, subjectivity=0.3)",0.166666667,0.3,Iraq
"In the 26th century BC, Eannatum of Lagash created what was perhaps the first empire in history, though this was short-lived","Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.333333333,Iraq
"From the 29th century BC, Akkadian Semitic names began to appear on king lists and administrative documents of various city states","Sentiment(polarity=0.0, subjectivity=0.5)",0,0.5,Iraq
"During the 3rd millennium BC, a cultural symbiosis developed between the Sumerians and the Akkadians, which included widespread bilingualism","Sentiment(polarity=0.06666666666666667, subjectivity=0.13333333333333333)",0.066666667,0.133333333,Iraq
"Between the 29th and 24th centuries BC, a number of kingdoms and city states within Iraq began to have Akkadian speaking dynasties; including Assyria, Ekallatum, Isin and Larsa","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"However, the Sumerians remained generally dominant until the rise of the Akkadian Empire (2335–2124 BC), based in the city of Akkad in central Iraq","Sentiment(polarity=0.02500000000000001, subjectivity=0.375)",0.025,0.375,Iraq
"After the collapse of the Akkadian Empire in the late 22nd century BC, the Gutians occupied the south for a few decades, while Assyria reasserted its independence in the north","Sentiment(polarity=-0.25, subjectivity=0.35)",-0.25,0.35,Iraq
An Elamite invasion in 2004 BC brought the Sumerian revival to an end,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"During the 20th century BC, the Canaanite speaking Amorites began to migrate into southern Mesopotamia","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
One of these small Amorite kingdoms founded in 1894 BC contained the then small administrative town of Babylon within its borders,"Sentiment(polarity=-0.25, subjectivity=0.4)",-0.25,0.4,Iraq
"In 1792 BC, an Amorite ruler named Hammurabi came to power in this state, and immediately set about building Babylon from a minor town into a major city, declaring himself its king","Sentiment(polarity=0.006249999999999999, subjectivity=0.35)",0.00625,0.35,Iraq
"It is from the period of Hammurabi that southern Iraq came to be known as Babylonia, while the north had already coalesced into Assyria hundreds of years before","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"Iraq was from this point divided into three polities: Assyria in the north, Kassite Babylonia in the south central region, and the Sealand Dynasty in the far south","Sentiment(polarity=0.05, subjectivity=0.625)",0.05,0.625,Iraq
The Middle Assyrian Empire (1365–1020 BC) saw Assyria rise to be the most powerful nation in the known world,"Sentiment(polarity=0.26666666666666666, subjectivity=0.5)",0.266666667,0.5,Iraq
"During the Bronze Age collapse (1200–900 BC), Babylonia was in a state of chaos, dominated for long periods by Assyria and Elam","Sentiment(polarity=-0.05, subjectivity=0.4)",-0.05,0.4,Iraq
"After a period of comparative decline in Assyria, it once more began to expand with the Neo Assyrian Empire (935–605 BC)","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,Iraq
The Arabs and the Chaldeans are first mentioned in written history (circa 850 BC) in the annals of Shalmaneser III,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.333333333,Iraq
"It was during this period that an Akkadian influenced form of Eastern Aramaic was adopted by the Assyrians as the lingua franca of their vast empire, and Mesopotamian Aramaic began to supplant Akkadian as the spoken language of the general populace of both Assyria and Babylonia","Sentiment(polarity=0.02500000000000001, subjectivity=0.75)",0.025,0.75,Iraq
"In the late 7th century BC, the Assyrian Empire tore itself apart with a series of brutal civil wars, weakening itself to such a degree that a coalition of its former subjects; the Babylonians, Chaldeans, Medes, Persians, Parthians, Scythians and Cimmerians, were able to attack Assyria, finally bringing its empire down by 605 BC","Sentiment(polarity=-0.11865079365079366, subjectivity=0.5734126984126985)",-0.118650794,0.573412698,Iraq
The short-lived Neo-Babylonian Empire (620–539 BC) succeeded that of Assyria,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"In the 6th century BC, Cyrus the Great of neighbouring Persia defeated the Neo-Babylonian Empire at the Battle of Opis and Iraq was subsumed into the Achaemenid Empire for nearly two centuries","Sentiment(polarity=0.45, subjectivity=0.575)",0.45,0.575,Iraq
"In the late 4th century BC, Alexander the Great conquered the region, putting it under Hellenistic Seleucid rule for over two centuries","Sentiment(polarity=0.25, subjectivity=0.675)",0.25,0.675,Iraq
The Parthians (247 BC – 224 AD) from Persia conquered the region during the reign of Mithridates I of Parthia (r,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
The Sassanids of Persia under Ardashir I destroyed the Parthian Empire and conquered the region in 224 AD,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
The Arab Islamic conquest in the mid-7th century AD established Islam in Iraq and saw a large influx of Arabs,"Sentiment(polarity=0.21428571428571427, subjectivity=0.42857142857142855)",0.214285714,0.428571429,Iraq
"The Abbasid Caliphate built the city of Baghdad along the Tigris in the 8th century as its capital, and the city became the leading metropolis of the Arab and Muslim world for five centuries","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"In 1257, Hulagu Khan amassed an unusually large army, a significant portion of the Mongol Empire's forces, for the purpose of conquering Baghdad","Sentiment(polarity=0.29464285714285715, subjectivity=0.6517857142857143)",0.294642857,0.651785714,Iraq
"The Mongols destroyed the Abbasid Caliphate and Baghdad's House of Wisdom, which contained countless precious and historical documents","Sentiment(polarity=0.16666666666666666, subjectivity=0.5)",0.166666667,0.5,Iraq
The mid-14th-century Black Death ravaged much of the Islamic world,"Sentiment(polarity=0.016666666666666677, subjectivity=0.31666666666666665)",0.016666667,0.316666667,Iraq
"In 1401, a warlord of Mongol descent, Tamerlane (Timur Lenk), invaded Iraq","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"During the late 14th and early 15th centuries, the Black Sheep Turkmen ruled the area now known as Iraq","Sentiment(polarity=-0.12222222222222222, subjectivity=0.4444444444444444)",-0.122222222,0.444444444,Iraq
"With the Treaty of Zuhab in 1639, most of the territory of present-day Iraq eventually came under the control of Ottoman Empire as the eyalet of Baghdad as a result of wars with the neighbouring rival, Safavid Iran","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,Iraq
"By the 17th century, the frequent conflicts with the Safavids had sapped the strength of the Ottoman Empire and had weakened its control over its provinces","Sentiment(polarity=0.1, subjectivity=0.3)",0.1,0.3,Iraq
"During the years 1747–1831, Iraq was ruled by a Mamluk dynasty of Georgian[53] origin who succeeded in obtaining autonomy from the Ottoman Porte, suppressed tribal revolts, curbed the power of the Janissaries, restored order and introduced a programme of modernisation of economy and military","Sentiment(polarity=-0.1, subjectivity=0.1)",-0.1,0.1,Iraq
"During World War I, the Ottomans sided with Germany and the Central Powers","Sentiment(polarity=0.0, subjectivity=0.25)",0,0.25,Iraq
The country today known as Iraq was a region of the Ottoman Empire until the partition of the Ottoman Empire in the 20th century,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
Faced with spiraling costs and influenced by the public protestations of the war hero T,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0,0.066666667,Iraq
"Britain granted independence to the Kingdom of Iraq in 1932,[62] on the urging of King Faisal, though the British retained military bases, local militia in the form of Assyrian Levies, and transit rights for their forces","Sentiment(polarity=-0.03333333333333333, subjectivity=0.03333333333333333)",-0.033333333,0.033333333,Iraq
"On 1 April 1941, Rashid Ali al-Gaylani and members of the Golden Square staged a coup d'état and overthrew the government of 'Abd al-Ilah","Sentiment(polarity=0.3, subjectivity=0.5)",0.3,0.5,Iraq
A military occupation followed the restoration of the pre-coup government of the Hashemite monarchy,"Sentiment(polarity=-0.1, subjectivity=0.1)",-0.1,0.1,Iraq
"In 1958, a coup d'état known as the 14 July Revolution was led by the Brigadier General Abd al-Karim Qasim","Sentiment(polarity=0.05000000000000002, subjectivity=0.5)",0.05,0.5,Iraq
"In 1979, the Iranian Revolution took place","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"In August 1990, Iraq invaded and annexed Kuwait","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
Iraq's armed forces were devastated during the war,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
Iraq was ordered to destroy its chemical and biological weapons and the UN attempted to compel Saddam's government to disarm and agree to a ceasefire by imposing additional sanctions on the country in addition to the initial sanctions imposed following Iraq's invasion of Kuwait,"Sentiment(polarity=-0.06666666666666667, subjectivity=0.03333333333333333)",-0.066666667,0.033333333,Iraq
"Following the 9/11 terrorist attacks, the George W","Sentiment(polarity=0.0, subjectivity=0.1)",0,0.1,Iraq
"On 20 March 2003, a United States-organized coalition invaded Iraq, under the pretext that Iraq had failed to abandon its weapons of mass destruction program in violation of UN Resolution 687","Sentiment(polarity=-0.5, subjectivity=0.3)",-0.5,0.3,Iraq
"Following the invasion, the United States established the Coalition Provisional Authority to govern Iraq","Sentiment(polarity=0.0, subjectivity=0.1)",0,0.1,Iraq
"An insurgency against the US-led coalition-rule of Iraq began in summer 2003 within elements of the former Iraqi secret police and army, who formed guerilla units","Sentiment(polarity=-0.2, subjectivity=0.35)",-0.2,0.35,Iraq
The Mahdi Army—a Shia militia created in the summer of 2003 by Muqtada al-Sadr—began to fight Coalition forces in April 2004,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"In January 2005, the first elections since the invasion took place and in October a new Constitution was approved, which was followed by parliamentary elections in December","Sentiment(polarity=0.19318181818181818, subjectivity=0.3939393939393939)",0.193181818,0.393939394,Iraq
"During 2006, fighting continued and reached its highest levels of violence, more war crimes scandals were made public, Abu Musab al-Zarqawi the leader of Al-Qaeda in Iraq was killed by US forces and Iraq's former dictator Saddam Hussein was sentenced to death for crimes against humanity and hanged","Sentiment(polarity=0.075, subjectivity=0.14166666666666666)",0.075,0.141666667,Iraq
"In May 2007, Iraq's Parliament called on the United States to set a timetable for withdrawal and US coalition partners such as the UK and Denmark began withdrawing their forces from the country","Sentiment(polarity=0.0, subjectivity=0.5)",0,0.5,Iraq
"In 2008, fighting continued and Iraq's newly trained armed forces launched attacks against militants","Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.136363636,0.454545455,Iraq
"US troops handed over security duties to Iraqi forces in June 2009, though they continued to work with Iraqi forces after the pullout","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"Following the withdrawal of US troops in 2011, the insurgency continued and Iraq suffered from political instability","Sentiment(polarity=0.0, subjectivity=0.1)",0,0.1,Iraq
"In 2012 and 2013, levels of violence increased and armed groups inside Iraq were increasingly galvanised by the Syrian Civil War","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"During 2013, Sunni militant groups stepped up attacks targeting the Iraq's Shia population in an attempt to undermine confidence in the Nouri al-Maliki-led government","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"After an inconclusive election in April 2014, Nouri al-Maliki served as caretaker-Prime-Minister","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"On 11 August, Iraq's highest court ruled that PM Maliki's bloc is biggest in parliament, meaning Maliki could stay Prime Minister","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"In response to rapid territorial gains made by the Islamic State of Iraq and the Levant (ISIL) during the first half of 2014, and its universally-condemned executions and reported human rights abuses, many states began to intervene against it in the Iraqi Civil War (2014–2017)","Sentiment(polarity=0.14583333333333334, subjectivity=0.275)",0.145833333,0.275,Iraq
"Since 2015, ISIL lost territory in Iraq, including Tikrit in March and April 2015,[125] Baiji in October 2015,[126] Sinjar in November 2015,[127] Ramadi in December 2015,[128] Fallujah in June 2016[129] and Mosul in July 2017","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"In September 2017, a referendum was held regarding Kurdish independence in Iraq","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"Serious civil unrest rocked the country beginning in Baghdad and Najaf in July 2018 and spreading to other provinces in late September 2019 as rallies to protest corruption, unemployment, and public service failures turned violent","Sentiment(polarity=-0.31166666666666665, subjectivity=0.5416666666666666)",-0.311666667,0.541666667,Iraq
"Protests and demonstrations started again on 1 October 2019, against 16 years of corruption, unemployment and inefficient public services, before they escalated into calls to overthrow the administration and to stop Iranian intervention in Iraq","Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0,0.066666667,Iraq
"On 27 December 2019, the K-1 Air Base in Iraq was attacked by more than 30 rockets, killing a U","Sentiment(polarity=-0.15000000000000002, subjectivity=0.75)",-0.15,0.75,Iraq
"On 29 December 2019, the United States bombed five Kata'ib Hezbollah militia's positions in Iraq and Syria, in retaliation for the presumed Kata'ib attack of 27 December","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"On 31 December 2019, after a funeral for Kata'ib Hezbollah militiamen killed by U","Sentiment(polarity=-0.2, subjectivity=0.0)",-0.2,0,Iraq
"On 3 January 2020, amid rising tensions between the United States and Iran, the U","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"Iraq lies between latitudes 29° and 38° N, and longitudes 39° and 49° E (a small area lies west of 39°)","Sentiment(polarity=-0.25, subjectivity=0.4)",-0.25,0.4,Iraq
"Iraq mainly consists of desert, but near the two major rivers (Euphrates and Tigris) are fertile alluvial plains, as the rivers carry about 60,000,000 m3 (78,477,037 cu yd) of silt annually to the delta","Sentiment(polarity=0.10972222222222222, subjectivity=0.41111111111111115)",0.109722222,0.411111111,Iraq
Most of Iraq has a hot arid climate with subtropical influence,"Sentiment(polarity=0.375, subjectivity=0.675)",0.375,0.675,Iraq
"The federal government of Iraq is defined under the current Constitution as a democratic, federal parliamentary republic","Sentiment(polarity=0.0, subjectivity=0.4)",0,0.4,Iraq
"The National Alliance is the main Shia parliamentary bloc, and was established as a result of a merger of Prime Minister Nouri Maliki's State of Law Coalition and the Iraqi National Alliance","Sentiment(polarity=0.16666666666666666, subjectivity=0.3333333333333333)",0.166666667,0.333333333,Iraq
"In 2018, according to the Failed States Index, Iraq was the world's eleventh most politically unstable country","Sentiment(polarity=0.0, subjectivity=0.3)",0,0.3,Iraq
Transparency International ranks Iraq's government as the eighth-most-corrupt government in the world,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"Since the establishment of the no–fly zones following the Gulf War of 1990–1991, the Kurds established their own autonomous region","Sentiment(polarity=0.3333333333333333, subjectivity=0.6)",0.333333333,0.6,Iraq
"In October 2005, the new Constitution of Iraq was approved in a referendum with a 78% overall majority, although the percentage of support varying widely between the country's territories","Sentiment(polarity=0.012121212121212116, subjectivity=0.28484848484848485)",0.012121212,0.284848485,Iraq
Law no,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"In 2004, the CPA chief executive L","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
The Iraqi Penal Code is the statutory law of Iraq,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"Iraqi security forces are composed of forces serving under the Ministry of Interior (which controls the Police and Popular Mobilization Forces) and the Ministry of Defense, as well as the Iraqi Counter Terrorism Bureau, reporting directly to the Prime Minister of Iraq, which oversees the Iraqi Special Operations Forces","Sentiment(polarity=0.3523809523809524, subjectivity=0.6238095238095238)",0.352380952,0.623809524,Iraq
"The Iraqi Army is an objective counter-insurgency force that as of November 2009 includes 14 divisions, each division consisting of 4 brigades","Sentiment(polarity=0.0, subjectivity=0.1)",0,0.1,Iraq
"The Iraqi Air Force is designed to support ground forces with surveillance, reconnaissance and troop lift","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"The Iraqi Navy is a small force with 1,500 sailors and officers, including 800 Marines, designed to protect shoreline and inland waterways from insurgent infiltration","Sentiment(polarity=-0.25, subjectivity=0.4)",-0.25,0.4,Iraq
"In 2019, U","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"On 4 November 2019, more than 100 Australian Defence Force personnel left Darwin for the 10th rotation of Task Group Taji base in north of Baghdad","Sentiment(polarity=-0.07500000000000001, subjectivity=0.375)",-0.075,0.375,Iraq
"On 17 November 2008, the US and Iraq agreed to a Status of Forces Agreement,[161] as part of the broader Strategic Framework Agreement","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"On 12 February 2009, Iraq officially became the 186th State Party to the Chemical Weapons Convention","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"Iran–Iraq relations have flourished since 2005 by the exchange of high level visits: Iraqi PM Nouri al-Maliki made frequent visits to Iran, along with Jalal Talabani visiting numerous times, to help boost bilateral co-operation in all fields","Sentiment(polarity=0.08666666666666667, subjectivity=0.4466666666666666)",0.086666667,0.446666667,Iraq
"Relationships with Turkey are tense, largely because of the Kurdistan Regional Government, as clashes between Turkey and the PKK continue","Sentiment(polarity=-0.05952380952380952, subjectivity=0.4642857142857143)",-0.05952381,0.464285714,Iraq
"On 5 January 2020, the Iraqi parliament voted for a resolution that urges the government to work on expelling U","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"Relations between Iraq and its Kurdish population have been sour in recent history, especially with Saddam Hussein's genocidal campaign against them in the 1980s","Sentiment(polarity=-0.05000000000000001, subjectivity=0.45)",-0.05,0.45,Iraq
LGBT rights in Iraq remain limited,"Sentiment(polarity=-0.07142857142857142, subjectivity=0.14285714285714285)",-0.071428571,0.142857143,Iraq
Iraq is composed of nineteen governorates (or provinces) (Arabic: muhafadhat (singular muhafadhah); Kurdish: پارێزگا Pârizgah),"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"Iraq's economy is dominated by the oil sector, which has traditionally provided about 95% of foreign exchange earnings","Sentiment(polarity=-0.0625, subjectivity=0.4375)",-0.0625,0.4375,Iraq
"Prior to US occupation, Iraq's centrally planned economy prohibited foreign ownership of Iraqi businesses, ran most large industries as state-owned enterprises, and imposed large tariffs to keep out foreign goods","Sentiment(polarity=0.09693877551020409, subjectivity=0.2653061224489796)",0.096938776,0.265306122,Iraq
"On 20 November 2004, the Paris Club of creditor nations agreed to write off 80% ($33 billion) of Iraq's $42 billion debt to Club members","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"In February 2011, Citigroup included Iraq in a group of countries which it described as 'Global Growth Generators', that it argued will enjoy significant economic growth in the future","Sentiment(polarity=0.195, subjectivity=0.33999999999999997)",0.195,0.34,Iraq
The official currency in Iraq is the Iraqi dinar,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"Five years after the invasion, an estimated 2","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"According to the Overseas Development Institute, international NGOs face challenges in carrying out their mission, leaving their assistance ""piecemeal and largely conducted undercover, hindered by insecurity, a lack of coordinated funding, limited operational capacity and patchy information""","Sentiment(polarity=-0.01428571428571429, subjectivity=0.16785714285714287)",-0.014285714,0.167857143,Iraq
With its 143,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
During the 1970s Iraq produced up to 3,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"As of 2010[update], despite improved security and billions of dollars in oil revenue, Iraq still generates about half the electricity that customers demand, leading to protests during the hot summer months","Sentiment(polarity=0.04166666666666667, subjectivity=0.5083333333333334)",0.041666667,0.508333333,Iraq
"The Iraq oil law, a proposed piece of legislation submitted to the Iraqi Council of Representatives in 2007, has failed to gain approval due to disagreements among Iraq's various political blocs","Sentiment(polarity=-0.15625, subjectivity=0.31875000000000003)",-0.15625,0.31875,Iraq
"According to a US Study from May 2007, between 100,000 barrels per day (16,000 m3/d) and 300,000 barrels per day (48,000 m3/d) of Iraq's declared oil production over the past four years could have been siphoned off through corruption or smuggling","Sentiment(polarity=-0.25, subjectivity=0.25)",-0.25,0.25,Iraq
"In June 2008, the Iraqi Oil Ministry announced plans to go ahead with small one- or two-year no-bid contracts to Exxon Mobil, Shell, Total and BP—once partners in the Iraq Petroleum Company—along with Chevron and smaller firms to service Iraq's largest fields","Sentiment(polarity=-0.08333333333333333, subjectivity=0.5499999999999999)",-0.083333333,0.55,Iraq
"On 30 June and 11 December 2009, the Iraqi ministry of oil awarded service contracts to international oil companies for some of Iraq's many oil fields","Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25,Iraq
"On 14 March 2014, the International Energy Agency said Iraq's oil output jumped by half a million barrels a day in February to average 3","Sentiment(polarity=-0.10555555555555556, subjectivity=0.18888888888888888)",-0.105555556,0.188888889,Iraq
The UN estimates that oil accounts for 99% of Iraq's revenue,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
Water supply and sanitation in Iraq is characterized by poor water and service quality,"Sentiment(polarity=-0.4, subjectivity=0.6)",-0.4,0.6,Iraq
"Although many infrastructure projects are underway, Iraq remains in deep housing crisis, with the war-ravaged country likely to complete only 5 percent of the 2","Sentiment(polarity=0.12, subjectivity=0.6599999999999999)",0.12,0.66,Iraq
"The 2018 estimate of the total Iraqi population is 38,433,600","Sentiment(polarity=0.0, subjectivity=0.75)",0,0.75,Iraq
"According to the CIA World Factbook, citing a 1987 Iraqi government estimate,[8] the population of Iraq is formed of 75–80% Arabs followed by 15% Kurds","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"A report published by the European Parliamentary Research Service suggests that in 2015 there was 24 million Arabs (15 million Shia and 9 million Sunni); 4 million Sunni Kurds (plus 500,000 Shia Faili Kurds and 200,000 Kaka'i); 3 million Iraqi Turkmen/Turkoman; 1 million Black Iraqis; 500,000 Christians (including Chaldean, Syriacs, Assyrians and Armenians); 500,000 Yazidis; 250,000 Shabaks; 50,000 Roma; 3,000 Sabean-Mandaeans; 2,000 Circassians; 1,000 Baha'i; and a few dozen Jews","Sentiment(polarity=-0.12222222222222223, subjectivity=0.17777777777777778)",-0.122222222,0.177777778,Iraq
"Around 20,000 Marsh Arabs live in southern Iraq","Sentiment(polarity=0.06818181818181818, subjectivity=0.25)",0.068181818,0.25,Iraq
"Iraq has a community of 2,500 Chechens","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"The main languages spoken in Iraq are Mesopotamian Arabic and Kurdish, followed by the Iraqi Turkmen/Turkoman dialect of Turkish, and the Neo-Aramaic languages (specifically Chaldean and Assyrian)","Sentiment(polarity=0.16666666666666666, subjectivity=0.3333333333333333)",0.166666667,0.333333333,Iraq
"Other smaller minority languages include Mandaic, Shabaki, Armenian, Circassian and Persian","Sentiment(polarity=-0.0625, subjectivity=0.4375)",-0.0625,0.4375,Iraq
"Prior to the invasion in 2003, Arabic was the sole official language","Sentiment(polarity=0.0, subjectivity=0.125)",0,0.125,Iraq
"
According to the Iraqi constitution: ","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
The Arabic language and the Kurdish language are the two official languages of Iraq,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"
","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"Religions in Iraq are dominantly Abrahamic with Muslim (official) 99% (Shia 55–60%, Sunni 40%), Christian <0","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
The Sunni population complains of facing discrimination in almost all aspects of life by the government,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"Christianity in Iraq has its roots from the conception of the Church of the East in the 5th century AD, predating the existence of Islam in the region","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"There are also small ethno-religious minority populations of Mandaeans, Shabaks, Yarsan and Yezidis remaining","Sentiment(polarity=-0.25, subjectivity=0.4)",-0.25,0.4,Iraq
Iraq is home to two of the world's holiest places among Shias: Najaf and Karbala,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
